event_id,timestamp_ms,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms,dark_zone_id
EV011025,7227655,PROCESSING_STARTED,S31,U000090,0,IDLE,PROCESSING,53391,
EV011026,7228082,PROCESSING_COMPLETED,S19,U000104,0,PROCESSING,,56088,
EV011027,7228082,UNIT_ARRIVED,S20,U000104,1,,,,
EV011028,7228082,PROCESSING_STARTED,S20,U000104,0,STARVED,PROCESSING,45047,
EV011029,7231939,PROCESSING_COMPLETED,S27,U000092,0,PROCESSING,,47120,
EV011030,7231939,UNIT_ARRIVED,S28,U000092,1,,,,
EV011031,7231939,PROCESSING_STARTED,S28,U000092,0,STARVED,PROCESSING,50491,
EV011032,7233254,PROCESSING_COMPLETED,S18,U000105,1,PROCESSING,,61260,
EV011033,7233254,UNIT_ARRIVED,S19,U000105,1,,,,
EV011034,7233254,PROCESSING_STARTED,S19,U000105,0,STARVED,PROCESSING,40595,
EV011035,7233254,PROCESSING_STARTED,S18,U000106,0,IDLE,PROCESSING,67224,
EV011036,7233550,PROCESSING_COMPLETED,S03,U000173,10,PROCESSING,,42365,
EV011037,7233550,UNIT_ARRIVED,S04,U000173,6,,,,
EV011038,7233550,PROCESSING_STARTED,S03,U000174,9,IDLE,PROCESSING,38961,
EV011039,7234235,PROCESSING_COMPLETED,S16,U000108,0,PROCESSING,,50253,
EV011040,7234235,UNIT_ARRIVED,S17,U000108,1,,,,
EV011041,7234583,PROCESSING_COMPLETED,S21,U000103,0,PROCESSING,,52353,
EV011042,7234583,UNIT_ARRIVED,S22,U000103,1,,,,
EV011043,7234583,PROCESSING_STARTED,S22,U000103,0,STARVED,PROCESSING,41207,
EV011044,7234702,PROCESSING_COMPLETED,S08,U000119,8,PROCESSING,,84663,
EV011045,7234702,UNIT_ARRIVED,S09,U000119,1,,,,
EV011046,7234702,PROCESSING_STARTED,S09,U000119,0,STARVED,PROCESSING,49315,
EV011047,7234702,UNIT_ARRIVED,S08,U000128,8,,,,
EV011048,7234702,UNIT_ARRIVED,S07,U000141,12,,,,
EV011049,7234702,UNIT_ARRIVED,S06,U000154,12,,,,
EV011050,7234702,UNIT_ARRIVED,S05,U000167,12,,,,
EV011051,7234702,PROCESSING_STARTED,S04,U000168,5,IDLE,PROCESSING,41590,
EV011052,7234702,PROCESSING_STARTED,S05,U000155,12,IDLE,PROCESSING,55814,
EV011053,7234702,PROCESSING_STARTED,S06,U000142,12,IDLE,PROCESSING,33670,
EV011054,7234702,PROCESSING_STARTED,S07,U000129,12,IDLE,PROCESSING,43531,
EV011055,7234702,PROCESSING_STARTED,S08,U000120,8,IDLE,PROCESSING,55391,
EV011056,7237816,PROCESSING_COMPLETED,S12,U000116,0,PROCESSING,,47910,
EV011057,7237816,UNIT_ARRIVED,S13,U000116,5,,,,
EV011058,7240994,PROCESSING_COMPLETED,S17,U000107,1,PROCESSING,,58246,
EV011059,7240994,UNIT_ARRIVED,S18,U000107,1,,,,
EV011060,7240994,PROCESSING_STARTED,S17,U000108,0,IDLE,PROCESSING,45055,
EV011061,7241362,PROCESSING_COMPLETED,S01,U000196,0,PROCESSING,,42133,
EV011062,7241362,UNIT_ARRIVED,S02,U000196,12,,,,
EV011063,7241362,PROCESSING_STARTED,S01,U000197,0,IDLE,PROCESSING,30642,
EV011064,7247617,PROCESSING_COMPLETED,S15,U000109,0,PROCESSING,,48593,
EV011065,7247617,UNIT_ARRIVED,S16,U000109,1,,,,
EV011066,7247617,PROCESSING_STARTED,S16,U000109,0,STARVED,PROCESSING,38070,
EV011067,7253222,PROCESSING_COMPLETED,S02,U000184,12,PROCESSING,,35889,
EV011068,7253222,UNIT_ARRIVED,S03,U000184,10,,,,
EV011069,7253222,PROCESSING_STARTED,S02,U000185,11,IDLE,PROCESSING,47598,
EV011070,7256616,PROCESSING_COMPLETED,S11,U000117,0,PROCESSING,,38884,
EV011071,7256616,UNIT_ARRIVED,S12,U000117,1,,,,
EV011072,7256616,PROCESSING_STARTED,S12,U000117,0,STARVED,PROCESSING,41177,
EV011073,7258223,PROCESSING_COMPLETED,S26,U000093,0,PROCESSING,,50933,
EV011074,7258223,UNIT_ARRIVED,S27,U000093,1,,,,
EV011075,7258223,PROCESSING_STARTED,S27,U000093,0,STARVED,PROCESSING,47089,
EV011076,7258522,PROCESSING_COMPLETED,S23,U000102,0,PROCESSING,,40213,
EV011077,7258522,UNIT_ARRIVED,S24,U000102,7,,,,
EV011078,7258792,PROCESSING_COMPLETED,S14,U000110,0,PROCESSING,,41793,
EV011079,7258792,UNIT_ARRIVED,S15,U000110,1,,,,
EV011080,7258792,PROCESSING_STARTED,S15,U000110,0,STARVED,PROCESSING,42732,
EV011081,7266697,PROCESSING_COMPLETED,S32,U000089,0,PROCESSING,,39042,
EV011082,7267494,PROCESSING_COMPLETED,S25,U000094,0,PROCESSING,,39988,
EV011083,7267494,UNIT_ARRIVED,S26,U000094,1,,,,
EV011084,7267494,PROCESSING_STARTED,S26,U000094,0,STARVED,PROCESSING,43468,
EV011085,7268372,PROCESSING_COMPLETED,S06,U000142,12,PROCESSING,,33670,
EV011086,7269224,PROCESSING_COMPLETED,S10,U000118,0,PROCESSING,,51492,
EV011087,7269224,UNIT_ARRIVED,S11,U000118,1,,,,
EV011088,7269224,PROCESSING_STARTED,S11,U000118,0,STARVED,PROCESSING,37248,
EV011089,7272004,PROCESSING_COMPLETED,S01,U000197,0,PROCESSING,,30642,
EV011090,7272004,UNIT_ARRIVED,S02,U000197,12,,,,
EV011091,7272004,PROCESSING_STARTED,S01,U000198,0,IDLE,PROCESSING,35787,
EV011092,7272511,PROCESSING_COMPLETED,S03,U000174,10,PROCESSING,,38961,
EV011093,7272511,UNIT_ARRIVED,S04,U000174,6,,,,
EV011094,7272511,PROCESSING_STARTED,S03,U000175,9,IDLE,PROCESSING,47682,
EV011095,7273129,PROCESSING_COMPLETED,S20,U000104,0,PROCESSING,,45047,
EV011096,7273129,UNIT_ARRIVED,S21,U000104,1,,,,
EV011097,7273129,PROCESSING_STARTED,S21,U000104,0,STARVED,PROCESSING,64788,
EV011098,7273655,PROCESSING_COMPLETED,S13,U000111,5,PROCESSING,,56656,
EV011099,7273655,UNIT_ARRIVED,S14,U000111,1,,,,
EV011100,7273655,PROCESSING_STARTED,S14,U000111,0,STARVED,PROCESSING,39993,
EV011101,7273655,PROCESSING_STARTED,S13,U000112,4,IDLE,PROCESSING,66951,
EV011102,7273849,PROCESSING_COMPLETED,S19,U000105,0,PROCESSING,,40595,
EV011103,7273849,UNIT_ARRIVED,S20,U000105,1,,,,
EV011104,7273849,PROCESSING_STARTED,S20,U000105,0,STARVED,PROCESSING,49930,
EV011105,7275790,PROCESSING_COMPLETED,S22,U000103,0,PROCESSING,,41207,
EV011106,7275790,UNIT_ARRIVED,S23,U000103,1,,,,
EV011107,7275790,PROCESSING_STARTED,S23,U000103,0,STARVED,PROCESSING,51497,
EV011108,7276292,PROCESSING_COMPLETED,S04,U000168,6,PROCESSING,,41590,
EV011109,7278233,PROCESSING_COMPLETED,S07,U000129,12,PROCESSING,,43531,
EV011110,7281046,PROCESSING_COMPLETED,S31,U000090,0,PROCESSING,,53391,
EV011111,7281046,UNIT_ARRIVED,S32,U000090,1,,,,
EV011112,7281046,PROCESSING_STARTED,S32,U000090,0,STARVED,PROCESSING,36243,
EV011113,7282430,PROCESSING_COMPLETED,S28,U000092,0,PROCESSING,,50491,
EV011114,7282430,UNIT_ARRIVED,S29,U000092,1,,,,
EV011115,7282430,PROCESSING_STARTED,S29,U000092,0,STARVED,PROCESSING,45734,
EV011116,7284017,PROCESSING_COMPLETED,S09,U000119,0,PROCESSING,,49315,
EV011117,7284017,UNIT_ARRIVED,S10,U000119,1,,,,
EV011118,7284017,PROCESSING_STARTED,S10,U000119,0,STARVED,PROCESSING,52572,
EV011119,7285383,PROCESSING_COMPLETED,S30,U000091,0,PROCESSING,,60899,
EV011120,7285383,UNIT_ARRIVED,S31,U000091,1,,,,
EV011121,7285383,PROCESSING_STARTED,S31,U000091,0,STARVED,PROCESSING,47707,
EV011122,7285687,PROCESSING_COMPLETED,S16,U000109,0,PROCESSING,,38070,
EV011123,7285687,UNIT_ARRIVED,S17,U000109,1,,,,
EV011124,7286049,PROCESSING_COMPLETED,S17,U000108,1,PROCESSING,,45055,
EV011125,7286049,UNIT_ARRIVED,S18,U000108,2,,,,
EV011126,7286049,PROCESSING_STARTED,S17,U000109,0,IDLE,PROCESSING,54481,
EV011127,7286413,PROCESSING_COMPLETED,S24,U000095,7,PROCESSING,,58907,
EV011128,7286413,UNIT_ARRIVED,S25,U000095,1,,,,
EV011129,7286413,PROCESSING_STARTED,S25,U000095,0,STARVED,PROCESSING,43329,
EV011130,7286413,PROCESSING_STARTED,S24,U000096,6,IDLE,PROCESSING,72552,
EV011131,7290093,PROCESSING_COMPLETED,S08,U000120,8,PROCESSING,,55391,
EV011132,7290093,UNIT_ARRIVED,S09,U000120,1,,,,
EV011133,7290093,PROCESSING_STARTED,S09,U000120,0,STARVED,PROCESSING,38384,
EV011134,7290093,UNIT_ARRIVED,S08,U000129,8,,,,
EV011135,7290093,UNIT_ARRIVED,S07,U000142,12,,,,
EV011136,7290093,PROCESSING_STARTED,S06,U000143,11,IDLE,PROCESSING,36297,
EV011137,7290093,PROCESSING_STARTED,S07,U000130,12,IDLE,PROCESSING,43591,
EV011138,7290093,PROCESSING_STARTED,S08,U000121,8,IDLE,PROCESSING,57449,
EV011139,7290516,PROCESSING_COMPLETED,S05,U000155,12,PROCESSING,,55814,
EV011140,7290516,UNIT_ARRIVED,S06,U000155,12,,,,
EV011141,7290516,UNIT_ARRIVED,S05,U000168,12,,,,
EV011142,7290516,PROCESSING_STARTED,S04,U000169,5,IDLE,PROCESSING,38404,
EV011143,7290516,PROCESSING_STARTED,S05,U000156,12,IDLE,PROCESSING,41239,
EV011144,7297793,PROCESSING_COMPLETED,S12,U000117,0,PROCESSING,,41177,
EV011145,7297793,UNIT_ARRIVED,S13,U000117,5,,,,
EV011146,7300478,PROCESSING_COMPLETED,S18,U000106,2,PROCESSING,,67224,
EV011147,7300478,UNIT_ARRIVED,S19,U000106,1,,,,
EV011148,7300478,PROCESSING_STARTED,S19,U000106,0,STARVED,PROCESSING,39356,
EV011149,7300478,PROCESSING_STARTED,S18,U000107,1,IDLE,PROCESSING,56457,
EV011150,7300820,PROCESSING_COMPLETED,S02,U000185,12,PROCESSING,,47598,
EV011151,7300820,UNIT_ARRIVED,S03,U000185,10,,,,
EV011152,7300820,PROCESSING_STARTED,S02,U000186,11,IDLE,PROCESSING,37606,
EV011153,7301524,PROCESSING_COMPLETED,S15,U000110,0,PROCESSING,,42732,
EV011154,7301524,UNIT_ARRIVED,S16,U000110,1,,,,
EV011155,7301524,PROCESSING_STARTED,S16,U000110,0,STARVED,PROCESSING,38428,
EV011156,7305312,PROCESSING_COMPLETED,S27,U000093,0,PROCESSING,,47089,
EV011157,7305312,UNIT_ARRIVED,S28,U000093,1,,,,
EV011158,7305312,PROCESSING_STARTED,S28,U000093,0,STARVED,PROCESSING,48050,
EV011159,7306472,PROCESSING_COMPLETED,S11,U000118,0,PROCESSING,,37248,
EV011160,7306472,UNIT_ARRIVED,S12,U000118,1,,,,
EV011161,7306472,PROCESSING_STARTED,S12,U000118,0,STARVED,PROCESSING,43441,
EV011162,7307791,PROCESSING_COMPLETED,S01,U000198,0,PROCESSING,,35787,
EV011163,7307791,UNIT_ARRIVED,S02,U000198,12,,,,
EV011164,7307791,PROCESSING_STARTED,S01,U000199,0,IDLE,PROCESSING,35907,
EV011165,7310962,PROCESSING_COMPLETED,S26,U000094,0,PROCESSING,,43468,
EV011166,7310962,UNIT_ARRIVED,S27,U000094,1,,,,
EV011167,7310962,PROCESSING_STARTED,S27,U000094,0,STARVED,PROCESSING,43696,
EV011168,7313648,PROCESSING_COMPLETED,S14,U000111,0,PROCESSING,,39993,
EV011169,7313648,UNIT_ARRIVED,S15,U000111,1,,,,
EV011170,7313648,PROCESSING_STARTED,S15,U000111,0,STARVED,PROCESSING,45540,
EV011171,7317289,PROCESSING_COMPLETED,S32,U000090,0,PROCESSING,,36243,
EV011172,7320193,PROCESSING_COMPLETED,S03,U000175,10,PROCESSING,,47682,
EV011173,7320193,UNIT_ARRIVED,S04,U000175,6,,,,
EV011174,7320193,PROCESSING_STARTED,S03,U000176,9,IDLE,PROCESSING,40708,
EV011175,7323779,PROCESSING_COMPLETED,S20,U000105,0,PROCESSING,,49930,
EV011176,7323779,UNIT_ARRIVED,S21,U000105,1,,,,
EV011177,7326390,PROCESSING_COMPLETED,S06,U000143,12,PROCESSING,,36297,
EV011178,7327287,PROCESSING_COMPLETED,S23,U000103,0,PROCESSING,,51497,
EV011179,7327287,UNIT_ARRIVED,S24,U000103,7,,,,
EV011180,7328164,PROCESSING_COMPLETED,S29,U000092,0,PROCESSING,,45734,
EV011181,7328164,UNIT_ARRIVED,S30,U000092,1,,,,
EV011182,7328164,PROCESSING_STARTED,S30,U000092,0,STARVED,PROCESSING,70352,
EV011183,7328477,PROCESSING_COMPLETED,S09,U000120,0,PROCESSING,,38384,
EV011184,7328477,UNIT_ARRIVED,S10,U000120,1,,,,
EV011185,7328920,PROCESSING_COMPLETED,S04,U000169,6,PROCESSING,,38404,
EV011186,7329742,PROCESSING_COMPLETED,S25,U000095,0,PROCESSING,,43329,
EV011187,7329742,UNIT_ARRIVED,S26,U000095,1,,,,
EV011188,7329742,PROCESSING_STARTED,S26,U000095,0,STARVED,PROCESSING,44478,
EV011189,7331755,PROCESSING_COMPLETED,S05,U000156,12,PROCESSING,,41239,
EV011190,7333090,PROCESSING_COMPLETED,S31,U000091,0,PROCESSING,,47707,
EV011191,7333090,UNIT_ARRIVED,S32,U000091,1,,,,
EV011192,7333090,PROCESSING_STARTED,S32,U000091,0,STARVED,PROCESSING,34839,
EV011193,7333684,PROCESSING_COMPLETED,S07,U000130,12,PROCESSING,,43591,
EV011194,7336589,PROCESSING_COMPLETED,S10,U000119,1,PROCESSING,,52572,
EV011195,7336589,UNIT_ARRIVED,S11,U000119,1,,,,
EV011196,7336589,PROCESSING_STARTED,S11,U000119,0,STARVED,PROCESSING,41469,
EV011197,7336589,PROCESSING_STARTED,S10,U000120,0,IDLE,PROCESSING,46700,
EV011198,7337917,PROCESSING_COMPLETED,S21,U000104,1,PROCESSING,,64788,
EV011199,7337917,UNIT_ARRIVED,S22,U000104,1,,,,
EV011200,7337917,PROCESSING_STARTED,S22,U000104,0,STARVED,PROCESSING,37618,
EV011201,7337917,PROCESSING_STARTED,S21,U000105,0,IDLE,PROCESSING,52778,
EV011202,7338426,PROCESSING_COMPLETED,S02,U000186,12,PROCESSING,,37606,
EV011203,7338426,UNIT_ARRIVED,S03,U000186,10,,,,
EV011204,7338426,PROCESSING_STARTED,S02,U000187,11,IDLE,PROCESSING,32025,
EV011205,7339834,PROCESSING_COMPLETED,S19,U000106,0,PROCESSING,,39356,
EV011206,7339834,UNIT_ARRIVED,S20,U000106,1,,,,
EV011207,7339834,PROCESSING_STARTED,S20,U000106,0,STARVED,PROCESSING,50146,
EV011208,7339952,PROCESSING_COMPLETED,S16,U000110,0,PROCESSING,,38428,
EV011209,7339952,UNIT_ARRIVED,S17,U000110,1,,,,
EV011210,7340530,PROCESSING_COMPLETED,S17,U000109,1,PROCESSING,,54481,
EV011211,7340530,UNIT_ARRIVED,S18,U000109,2,,,,
EV011212,7340530,PROCESSING_STARTED,S17,U000110,0,IDLE,PROCESSING,54197,
EV011213,7340606,PROCESSING_COMPLETED,S13,U000112,5,PROCESSING,,66951,
EV011214,7340606,UNIT_ARRIVED,S14,U000112,1,,,,
EV011215,7340606,PROCESSING_STARTED,S14,U000112,0,STARVED,PROCESSING,50657,
EV011216,7340606,PROCESSING_STARTED,S13,U000113,4,IDLE,PROCESSING,46508,
EV011217,7343698,PROCESSING_COMPLETED,S01,U000199,0,PROCESSING,,35907,
EV011218,7343698,UNIT_ARRIVED,S02,U000199,12,,,,
EV011219,7343698,PROCESSING_STARTED,S01,U000200,0,IDLE,PROCESSING,31107,
EV011220,7347542,PROCESSING_COMPLETED,S08,U000121,8,PROCESSING,,57449,
EV011221,7347542,UNIT_ARRIVED,S09,U000121,1,,,,
EV011222,7347542,PROCESSING_STARTED,S09,U000121,0,STARVED,PROCESSING,44629,
EV011223,7347542,UNIT_ARRIVED,S08,U000130,8,,,,
EV011224,7347542,UNIT_ARRIVED,S07,U000143,12,,,,
EV011225,7347542,UNIT_ARRIVED,S06,U000156,12,,,,
EV011226,7347542,UNIT_ARRIVED,S05,U000169,12,,,,
EV011227,7347542,PROCESSING_STARTED,S04,U000170,5,IDLE,PROCESSING,38849,
EV011228,7347542,PROCESSING_STARTED,S05,U000157,12,IDLE,PROCESSING,45278,
EV011229,7347542,PROCESSING_STARTED,S06,U000144,12,IDLE,PROCESSING,45353,
EV011230,7347542,PROCESSING_STARTED,S07,U000131,12,IDLE,PROCESSING,47681,
EV011231,7347542,PROCESSING_STARTED,S08,U000122,8,IDLE,PROCESSING,61996,
EV011232,7349913,PROCESSING_COMPLETED,S12,U000118,0,PROCESSING,,43441,
EV011233,7349913,UNIT_ARRIVED,S13,U000118,5,,,,
EV011234,7353362,PROCESSING_COMPLETED,S28,U000093,0,PROCESSING,,48050,
EV011235,7353362,UNIT_ARRIVED,S29,U000093,1,,,,
EV011236,7353362,PROCESSING_STARTED,S29,U000093,0,STARVED,PROCESSING,58672,
EV011237,7354658,PROCESSING_COMPLETED,S27,U000094,0,PROCESSING,,43696,
EV011238,7354658,UNIT_ARRIVED,S28,U000094,1,,,,
EV011239,7354658,PROCESSING_STARTED,S28,U000094,0,STARVED,PROCESSING,33961,
EV011240,7356935,PROCESSING_COMPLETED,S18,U000107,2,PROCESSING,,56457,
EV011241,7356935,UNIT_ARRIVED,S19,U000107,1,,,,
EV011242,7356935,PROCESSING_STARTED,S19,U000107,0,STARVED,PROCESSING,38330,
EV011243,7356935,PROCESSING_STARTED,S18,U000108,1,IDLE,PROCESSING,66272,
EV011244,7358965,PROCESSING_COMPLETED,S24,U000096,7,PROCESSING,,72552,
EV011245,7358965,UNIT_ARRIVED,S25,U000096,1,,,,
EV011246,7358965,PROCESSING_STARTED,S25,U000096,0,STARVED,PROCESSING,46758,
EV011247,7358965,PROCESSING_STARTED,S24,U000097,6,IDLE,PROCESSING,59156,
EV011248,7359188,PROCESSING_COMPLETED,S15,U000111,0,PROCESSING,,45540,
EV011249,7359188,UNIT_ARRIVED,S16,U000111,1,,,,
EV011250,7359188,PROCESSING_STARTED,S16,U000111,0,STARVED,PROCESSING,38859,
EV011251,7360901,PROCESSING_COMPLETED,S03,U000176,10,PROCESSING,,40708,
EV011252,7360901,UNIT_ARRIVED,S04,U000176,6,,,,
EV011253,7360901,PROCESSING_STARTED,S03,U000177,9,IDLE,PROCESSING,38707,
EV011254,7367929,PROCESSING_COMPLETED,S32,U000091,0,PROCESSING,,34839,
EV011255,7370451,PROCESSING_COMPLETED,S02,U000187,12,PROCESSING,,32025,
EV011256,7370451,UNIT_ARRIVED,S03,U000187,10,,,,
EV011257,7370451,PROCESSING_STARTED,S02,U000188,11,IDLE,PROCESSING,40401,
EV011258,7374220,PROCESSING_COMPLETED,S26,U000095,0,PROCESSING,,44478,
EV011259,7374220,UNIT_ARRIVED,S27,U000095,1,,,,
EV011260,7374220,PROCESSING_STARTED,S27,U000095,0,STARVED,PROCESSING,45838,
EV011261,7374805,PROCESSING_COMPLETED,S01,U000200,0,PROCESSING,,31107,
EV011262,7374805,UNIT_ARRIVED,S02,U000200,12,,,,
EV011263,7374805,PROCESSING_STARTED,S01,U000201,0,IDLE,PROCESSING,35169,
EV011264,7375535,PROCESSING_COMPLETED,S22,U000104,0,PROCESSING,,37618,
EV011265,7375535,UNIT_ARRIVED,S23,U000104,1,,,,
EV011266,7375535,PROCESSING_STARTED,S23,U000104,0,STARVED,PROCESSING,40246,
EV011267,7378058,PROCESSING_COMPLETED,S11,U000119,0,PROCESSING,,41469,
EV011268,7378058,UNIT_ARRIVED,S12,U000119,1,,,,
EV011269,7378058,PROCESSING_STARTED,S12,U000119,0,STARVED,PROCESSING,47724,
EV011270,7383289,PROCESSING_COMPLETED,S10,U000120,0,PROCESSING,,46700,
EV011271,7383289,UNIT_ARRIVED,S11,U000120,1,,,,
EV011272,7383289,PROCESSING_STARTED,S11,U000120,0,STARVED,PROCESSING,45841,
EV011273,7386391,PROCESSING_COMPLETED,S04,U000170,6,PROCESSING,,38849,
EV011274,7387114,PROCESSING_COMPLETED,S13,U000113,5,PROCESSING,,46508,
EV011275,7387114,UNIT_ARRIVED,S14,U000113,1,,,,
EV011276,7387114,PROCESSING_STARTED,S13,U000114,4,IDLE,PROCESSING,60644,
EV011277,7388619,PROCESSING_COMPLETED,S28,U000094,0,PROCESSING,,33961,
EV011278,7388619,UNIT_ARRIVED,S29,U000094,1,,,,
EV011279,7389980,PROCESSING_COMPLETED,S20,U000106,0,PROCESSING,,50146,
EV011280,7389980,UNIT_ARRIVED,S21,U000106,1,,,,
EV011281,7390695,PROCESSING_COMPLETED,S21,U000105,1,PROCESSING,,52778,
EV011282,7390695,UNIT_ARRIVED,S22,U000105,1,,,,
EV011283,7390695,PROCESSING_STARTED,S22,U000105,0,STARVED,PROCESSING,45397,
EV011284,7390695,PROCESSING_STARTED,S21,U000106,0,IDLE,PROCESSING,49143,
EV011285,7391263,PROCESSING_COMPLETED,S14,U000112,1,PROCESSING,,50657,
EV011286,7391263,UNIT_ARRIVED,S15,U000112,1,,,,
EV011287,7391263,PROCESSING_STARTED,S15,U000112,0,STARVED,PROCESSING,45569,
EV011288,7391263,PROCESSING_STARTED,S14,U000113,0,IDLE,PROCESSING,56482,
EV011289,7392171,PROCESSING_COMPLETED,S09,U000121,0,PROCESSING,,44629,
EV011290,7392171,UNIT_ARRIVED,S10,U000121,1,,,,
EV011291,7392171,PROCESSING_STARTED,S10,U000121,0,STARVED,PROCESSING,49981,
EV011292,7392820,PROCESSING_COMPLETED,S05,U000157,12,PROCESSING,,45278,
EV011293,7392895,PROCESSING_COMPLETED,S06,U000144,12,PROCESSING,,45353,
EV011294,7394727,PROCESSING_COMPLETED,S17,U000110,0,PROCESSING,,54197,
EV011295,7394727,UNIT_ARRIVED,S18,U000110,2,,,,
EV011296,7395223,PROCESSING_COMPLETED,S07,U000131,12,PROCESSING,,47681,
EV011297,7395265,PROCESSING_COMPLETED,S19,U000107,0,PROCESSING,,38330,
EV011298,7395265,UNIT_ARRIVED,S20,U000107,1,,,,
EV011299,7395265,PROCESSING_STARTED,S20,U000107,0,STARVED,PROCESSING,54418,
EV011300,7398047,PROCESSING_COMPLETED,S16,U000111,0,PROCESSING,,38859,
EV011301,7398047,UNIT_ARRIVED,S17,U000111,1,,,,
EV011302,7398047,PROCESSING_STARTED,S17,U000111,0,STARVED,PROCESSING,54440,
EV011303,7398516,PROCESSING_COMPLETED,S30,U000092,0,PROCESSING,,70352,
EV011304,7398516,UNIT_ARRIVED,S31,U000092,1,,,,
EV011305,7398516,PROCESSING_STARTED,S31,U000092,0,STARVED,PROCESSING,45014,
EV011306,7399608,PROCESSING_COMPLETED,S03,U000177,10,PROCESSING,,38707,
EV011307,7399608,UNIT_ARRIVED,S04,U000177,7,,,,
EV011308,7399608,PROCESSING_STARTED,S03,U000178,9,IDLE,PROCESSING,44535,
EV011309,7405723,PROCESSING_COMPLETED,S25,U000096,0,PROCESSING,,46758,
EV011310,7405723,UNIT_ARRIVED,S26,U000096,1,,,,
EV011311,7405723,PROCESSING_STARTED,S26,U000096,0,STARVED,PROCESSING,42269,
EV011312,7409538,PROCESSING_COMPLETED,S08,U000122,8,PROCESSING,,61996,
EV011313,7409538,UNIT_ARRIVED,S09,U000122,1,,,,
EV011314,7409538,PROCESSING_STARTED,S09,U000122,0,STARVED,PROCESSING,33888,
EV011315,7409538,UNIT_ARRIVED,S08,U000131,8,,,,
EV011316,7409538,UNIT_ARRIVED,S07,U000144,12,,,,
EV011317,7409538,UNIT_ARRIVED,S06,U000157,12,,,,
EV011318,7409538,UNIT_ARRIVED,S05,U000170,12,,,,
EV011319,7409538,PROCESSING_STARTED,S04,U000171,6,IDLE,PROCESSING,40180,
EV011320,7409538,PROCESSING_STARTED,S05,U000158,12,IDLE,PROCESSING,47663,
EV011321,7409538,PROCESSING_STARTED,S06,U000145,12,IDLE,PROCESSING,43438,
EV011322,7409538,PROCESSING_STARTED,S07,U000132,12,IDLE,PROCESSING,38339,
EV011323,7409538,PROCESSING_STARTED,S08,U000123,8,IDLE,PROCESSING,66992,
EV011324,7409974,PROCESSING_COMPLETED,S01,U000201,0,PROCESSING,,35169,
EV011325,7410852,PROCESSING_COMPLETED,S02,U000188,12,PROCESSING,,40401,
EV011326,7410852,UNIT_ARRIVED,S03,U000188,10,,,,
EV011327,7410852,UNIT_ARRIVED,S02,U000201,12,,,,
EV011328,7410852,PROCESSING_STARTED,S01,U000202,0,IDLE,PROCESSING,35555,
EV011329,7410852,PROCESSING_STARTED,S02,U000189,12,IDLE,PROCESSING,41091,
EV011330,7412034,PROCESSING_COMPLETED,S29,U000093,1,PROCESSING,,58672,
EV011331,7412034,UNIT_ARRIVED,S30,U000093,1,,,,
EV011332,7412034,PROCESSING_STARTED,S30,U000093,0,STARVED,PROCESSING,63070,
EV011333,7412034,PROCESSING_STARTED,S29,U000094,0,IDLE,PROCESSING,45273,
EV011334,7415781,PROCESSING_COMPLETED,S23,U000104,0,PROCESSING,,40246,
EV011335,7415781,UNIT_ARRIVED,S24,U000104,7,,,,
EV011336,7418121,PROCESSING_COMPLETED,S24,U000097,7,PROCESSING,,59156,
EV011337,7418121,UNIT_ARRIVED,S25,U000097,1,,,,
EV011338,7418121,PROCESSING_STARTED,S25,U000097,0,STARVED,PROCESSING,48013,
EV011339,7418121,PROCESSING_STARTED,S24,U000098,6,IDLE,PROCESSING,62244,
EV011340,7420058,PROCESSING_COMPLETED,S27,U000095,0,PROCESSING,,45838,
EV011341,7420058,UNIT_ARRIVED,S28,U000095,1,,,,
EV011342,7420058,PROCESSING_STARTED,S28,U000095,0,STARVED,PROCESSING,48119,
EV011343,7423207,PROCESSING_COMPLETED,S18,U000108,2,PROCESSING,,66272,
EV011344,7423207,UNIT_ARRIVED,S19,U000108,1,,,,
EV011345,7423207,PROCESSING_STARTED,S19,U000108,0,STARVED,PROCESSING,43409,
EV011346,7423207,PROCESSING_STARTED,S18,U000109,1,IDLE,PROCESSING,58624,
EV011347,7425782,PROCESSING_COMPLETED,S12,U000119,0,PROCESSING,,47724,
EV011348,7425782,UNIT_ARRIVED,S13,U000119,5,,,,
EV011349,7429130,PROCESSING_COMPLETED,S11,U000120,0,PROCESSING,,45841,
EV011350,7429130,UNIT_ARRIVED,S12,U000120,1,,,,
EV011351,7429130,PROCESSING_STARTED,S12,U000120,0,STARVED,PROCESSING,47090,
EV011352,7436092,PROCESSING_COMPLETED,S22,U000105,0,PROCESSING,,45397,
EV011353,7436092,UNIT_ARRIVED,S23,U000105,1,,,,
EV011354,7436092,PROCESSING_STARTED,S23,U000105,0,STARVED,PROCESSING,47829,
EV011355,7436832,PROCESSING_COMPLETED,S15,U000112,0,PROCESSING,,45569,
EV011356,7436832,UNIT_ARRIVED,S16,U000112,1,,,,
EV011357,7436832,PROCESSING_STARTED,S16,U000112,0,STARVED,PROCESSING,34991,
EV011358,7439838,PROCESSING_COMPLETED,S21,U000106,0,PROCESSING,,49143,
EV011359,7439838,UNIT_ARRIVED,S22,U000106,1,,,,
EV011360,7439838,PROCESSING_STARTED,S22,U000106,0,STARVED,PROCESSING,45656,
