event_id,timestamp_ms,event_type,station_id,unit_id,checkpoint_id
CE000353,9056174,RFID_CHECKPOINT,S30,U000119,CP_FINAL_RFID
CE000354,9080031,RFID_CHECKPOINT,S13,U000140,CP_ALIGN_RFID
CE000355,9086866,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000356,9122614,RFID_CHECKPOINT,S30,U000120,CP_FINAL_RFID
CE000357,9138304,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000358,9140750,RFID_CHECKPOINT,S13,U000141,CP_ALIGN_RFID
CE000359,9202787,RFID_CHECKPOINT,S30,U000121,CP_FINAL_RFID
CE000360,9205196,RFID_CHECKPOINT,S13,U000142,CP_ALIGN_RFID
CE000361,9209082,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000362,9267765,RFID_CHECKPOINT,S30,U000122,CP_FINAL_RFID
CE000363,9318819,RFID_CHECKPOINT,S30,U000123,CP_FINAL_RFID
CE000364,9325022,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000365,9331558,RFID_CHECKPOINT,S13,U000144,CP_ALIGN_RFID
CE000366,9374107,RFID_CHECKPOINT,S30,U000124,CP_FINAL_RFID
CE000367,9393974,RFID_CHECKPOINT,S13,U000145,CP_ALIGN_RFID
CE000368,9425165,RFID_CHECKPOINT,S30,U000125,CP_FINAL_RFID
CE000369,9444290,RFID_CHECKPOINT,S13,U000146,CP_ALIGN_RFID
CE000370,9497539,RFID_CHECKPOINT,S13,U000147,CP_ALIGN_RFID
CE000371,9501808,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000372,9506349,RFID_CHECKPOINT,S30,U000126,CP_FINAL_RFID
CE000373,9558651,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000374,9567535,RFID_CHECKPOINT,S13,U000148,CP_ALIGN_RFID
CE000375,9572017,RFID_CHECKPOINT,S30,U000127,CP_FINAL_RFID
CE000376,9626930,RFID_CHECKPOINT,S30,U000128,CP_FINAL_RFID
CE000377,9639334,RFID_CHECKPOINT,S13,U000149,CP_ALIGN_RFID
CE000378,9648792,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000379,9695958,RFID_CHECKPOINT,S13,U000150,CP_ALIGN_RFID
CE000380,9702745,RFID_CHECKPOINT,S30,U000129,CP_FINAL_RFID
CE000381,9703966,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000382,9757674,RFID_CHECKPOINT,S13,U000151,CP_ALIGN_RFID
CE000383,9758317,RFID_CHECKPOINT,S30,U000130,CP_FINAL_RFID
CE000384,9758748,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000385,9815606,RFID_CHECKPOINT,S30,U000131,CP_FINAL_RFID
CE000386,9816096,RFID_CHECKPOINT,S13,U000152,CP_ALIGN_RFID
CE000387,9819365,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000388,9867790,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000389,9870085,RFID_CHECKPOINT,S13,U000153,CP_ALIGN_RFID
CE000390,9880256,RFID_CHECKPOINT,S30,U000132,CP_FINAL_RFID
CE000391,9932536,RFID_CHECKPOINT,S13,U000154,CP_ALIGN_RFID
CE000392,9934076,RFID_CHECKPOINT,S30,U000133,CP_FINAL_RFID
CE000393,9994096,RFID_CHECKPOINT,S13,U000155,CP_ALIGN_RFID
CE000394,9997109,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000395,10001429,RFID_CHECKPOINT,S30,U000134,CP_FINAL_RFID
CE000396,10051862,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000397,10069418,RFID_CHECKPOINT,S30,U000135,CP_FINAL_RFID
CE000398,10115025,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000399,10122355,RFID_CHECKPOINT,S13,U000157,CP_ALIGN_RFID
CE000400,10155413,RFID_CHECKPOINT,S30,U000136,CP_FINAL_RFID
CE000401,10181838,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000402,10188060,RFID_CHECKPOINT,S13,U000158,CP_ALIGN_RFID
CE000403,10208151,RFID_CHECKPOINT,S30,U000137,CP_FINAL_RFID
CE000404,10251283,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000405,10263305,RFID_CHECKPOINT,S13,U000159,CP_ALIGN_RFID
CE000406,10272123,RFID_CHECKPOINT,S30,U000138,CP_FINAL_RFID
CE000407,10329927,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000408,10335228,RFID_CHECKPOINT,S13,U000160,CP_ALIGN_RFID
CE000409,10337153,RFID_CHECKPOINT,S30,U000139,CP_FINAL_RFID
CE000410,10386474,RFID_CHECKPOINT,S13,U000161,CP_ALIGN_RFID
CE000411,10390884,RFID_CHECKPOINT,S30,U000140,CP_FINAL_RFID
CE000412,10397018,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000413,10434090,RFID_CHECKPOINT,S13,U000162,CP_ALIGN_RFID
CE000414,10440798,RFID_CHECKPOINT,S30,U000141,CP_FINAL_RFID
CE000415,10450439,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000416,10507106,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000417,10507971,RFID_CHECKPOINT,S13,U000163,CP_ALIGN_RFID
CE000418,10508954,RFID_CHECKPOINT,S30,U000142,CP_FINAL_RFID
CE000419,10576424,RFID_CHECKPOINT,S30,U000143,CP_FINAL_RFID
CE000420,10582999,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000421,10583540,RFID_CHECKPOINT,S13,U000164,CP_ALIGN_RFID
CE000422,10639527,RFID_CHECKPOINT,S30,U000144,CP_FINAL_RFID
CE000423,10645981,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000424,10647512,RFID_CHECKPOINT,S13,U000165,CP_ALIGN_RFID
CE000425,10703574,RFID_CHECKPOINT,S30,U000145,CP_FINAL_RFID
CE000426,10714471,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000427,10714815,RFID_CHECKPOINT,S13,U000166,CP_ALIGN_RFID
CE000428,10763930,RFID_CHECKPOINT,S30,U000146,CP_FINAL_RFID
CE000429,10770297,RFID_CHECKPOINT,S13,U000167,CP_ALIGN_RFID
CE000430,10776373,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000431,10823597,RFID_CHECKPOINT,S30,U000147,CP_FINAL_RFID
CE000432,10823903,RFID_CHECKPOINT,S13,U000168,CP_ALIGN_RFID
CE000433,10828145,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000434,10880278,RFID_CHECKPOINT,S13,U000169,CP_ALIGN_RFID
CE000435,10881820,RFID_CHECKPOINT,S30,U000148,CP_FINAL_RFID
CE000436,10882723,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000437,10932937,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000438,10997740,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000439,10997765,RFID_CHECKPOINT,S13,U000171,CP_ALIGN_RFID
CE000440,11010416,RFID_CHECKPOINT,S30,U000150,CP_FINAL_RFID
CE000441,11053605,RFID_CHECKPOINT,S13,U000172,CP_ALIGN_RFID
CE000442,11055789,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000443,11070020,RFID_CHECKPOINT,S30,U000151,CP_FINAL_RFID
CE000444,11103366,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000445,11108488,RFID_CHECKPOINT,S13,U000173,CP_ALIGN_RFID
CE000446,11154821,RFID_CHECKPOINT,S30,U000152,CP_FINAL_RFID
CE000447,11162219,RFID_CHECKPOINT,S13,U000174,CP_ALIGN_RFID
CE000448,11208935,RFID_CHECKPOINT,S30,U000153,CP_FINAL_RFID
CE000449,11214829,RFID_CHECKPOINT,S13,U000175,CP_ALIGN_RFID
CE000450,11228204,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000451,11269707,RFID_CHECKPOINT,S30,U000154,CP_FINAL_RFID
CE000452,11275089,RFID_CHECKPOINT,S13,U000176,CP_ALIGN_RFID
CE000453,11279318,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000454,11323341,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000455,11330312,RFID_CHECKPOINT,S13,U000177,CP_ALIGN_RFID
CE000456,11340130,RFID_CHECKPOINT,S30,U000155,CP_FINAL_RFID
CE000457,11398052,RFID_CHECKPOINT,S13,U000178,CP_ALIGN_RFID
CE000458,11401555,RFID_CHECKPOINT,S30,U000156,CP_FINAL_RFID
CE000459,11458538,RFID_CHECKPOINT,S30,U000157,CP_FINAL_RFID
CE000460,11466338,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000461,11479806,RFID_CHECKPOINT,S13,U000179,CP_ALIGN_RFID
CE000462,11523720,RFID_CHECKPOINT,S30,U000158,CP_FINAL_RFID
CE000463,11559787,RFID_CHECKPOINT,S13,U000180,CP_ALIGN_RFID
CE000464,11583176,RFID_CHECKPOINT,S30,U000159,CP_FINAL_RFID
CE000465,11616656,RFID_CHECKPOINT,S13,U000181,CP_ALIGN_RFID
CE000466,11624021,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000467,11647131,RFID_CHECKPOINT,S30,U000160,CP_FINAL_RFID
CE000468,11665571,RFID_CHECKPOINT,S13,U000182,CP_ALIGN_RFID
CE000469,11673594,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000470,11722471,RFID_CHECKPOINT,S13,U000183,CP_ALIGN_RFID
CE000471,11722840,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000472,11776120,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000473,11780143,RFID_CHECKPOINT,S30,U000161,CP_FINAL_RFID
CE000474,11787458,RFID_CHECKPOINT,S13,U000184,CP_ALIGN_RFID
CE000475,11836216,RFID_CHECKPOINT,S30,U000162,CP_FINAL_RFID
CE000476,11852806,RFID_CHECKPOINT,S13,U000185,CP_ALIGN_RFID
CE000477,11855707,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000478,11895386,RFID_CHECKPOINT,S30,U000163,CP_FINAL_RFID
CE000479,11913888,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000480,11920284,RFID_CHECKPOINT,S13,U000186,CP_ALIGN_RFID
CE000481,11964172,RFID_CHECKPOINT,S30,U000164,CP_FINAL_RFID
CE000482,11999935,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000483,12000484,RFID_CHECKPOINT,S13,U000187,CP_ALIGN_RFID
CE000484,12026856,RFID_CHECKPOINT,S30,U000165,CP_FINAL_RFID
CE000485,12071717,RFID_CHECKPOINT,S13,U000188,CP_ALIGN_RFID
CE000486,12072286,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000487,12090911,RFID_CHECKPOINT,S30,U000166,CP_FINAL_RFID
CE000488,12134361,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000489,12137869,RFID_CHECKPOINT,S13,U000189,CP_ALIGN_RFID
CE000490,12153723,RFID_CHECKPOINT,S30,U000167,CP_FINAL_RFID
CE000491,12198909,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000492,12207538,RFID_CHECKPOINT,S30,U000168,CP_FINAL_RFID
CE000493,12233971,RFID_CHECKPOINT,S13,U000191,CP_ALIGN_RFID
CE000494,12243516,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000495,12254612,RFID_CHECKPOINT,S30,U000169,CP_FINAL_RFID
CE000496,12291570,RFID_CHECKPOINT,S13,U000192,CP_ALIGN_RFID
CE000497,12292357,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000498,12367331,RFID_CHECKPOINT,S13,U000193,CP_ALIGN_RFID
CE000499,12410105,RFID_CHECKPOINT,S30,U000171,CP_FINAL_RFID
CE000500,12437986,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000501,12443978,RFID_CHECKPOINT,S13,U000194,CP_ALIGN_RFID
CE000502,12504267,RFID_CHECKPOINT,S30,U000172,CP_FINAL_RFID
CE000503,12522600,RFID_CHECKPOINT,S13,U000195,CP_ALIGN_RFID
CE000504,12567025,RFID_CHECKPOINT,S30,U000173,CP_FINAL_RFID
CE000505,12597071,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000506,12599739,RFID_CHECKPOINT,S13,U000196,CP_ALIGN_RFID
CE000507,12626046,RFID_CHECKPOINT,S30,U000174,CP_FINAL_RFID
CE000508,12652486,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000509,12697270,RFID_CHECKPOINT,S13,U000198,CP_ALIGN_RFID
CE000510,12697997,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000511,12759104,RFID_CHECKPOINT,S13,U000199,CP_ALIGN_RFID
CE000512,12760134,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000513,12764628,RFID_CHECKPOINT,S30,U000176,CP_FINAL_RFID
CE000514,12818336,RFID_CHECKPOINT,S13,U000200,CP_ALIGN_RFID
CE000515,12858244,RFID_CHECKPOINT,S30,U000177,CP_FINAL_RFID
CE000516,12869589,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000517,12871015,RFID_CHECKPOINT,S13,U000201,CP_ALIGN_RFID
CE000518,12923430,RFID_CHECKPOINT,S13,U000202,CP_ALIGN_RFID
CE000519,12927119,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000520,12955689,RFID_CHECKPOINT,S30,U000178,CP_FINAL_RFID
CE000521,12977781,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000522,12983491,RFID_CHECKPOINT,S13,U000203,CP_ALIGN_RFID
CE000523,13046694,RFID_CHECKPOINT,S30,U000179,CP_FINAL_RFID
CE000524,13046779,RFID_CHECKPOINT,S13,U000204,CP_ALIGN_RFID
CE000525,13047153,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000526,13098326,RFID_CHECKPOINT,S13,U000205,CP_ALIGN_RFID
CE000527,13104188,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000528,13149386,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000529,13154481,RFID_CHECKPOINT,S13,U000206,CP_ALIGN_RFID
CE000530,13162510,RFID_CHECKPOINT,S30,U000180,CP_FINAL_RFID
CE000531,13210548,RFID_CHECKPOINT,S13,U000207,CP_ALIGN_RFID
CE000532,13216627,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000533,13222909,RFID_CHECKPOINT,S30,U000181,CP_FINAL_RFID
CE000534,13257949,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000535,13263016,RFID_CHECKPOINT,S13,U000208,CP_ALIGN_RFID
CE000536,13284561,RFID_CHECKPOINT,S30,U000182,CP_FINAL_RFID
CE000537,13320353,RFID_CHECKPOINT,S13,U000209,CP_ALIGN_RFID
CE000538,13324795,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000539,13350349,RFID_CHECKPOINT,S30,U000183,CP_FINAL_RFID
CE000540,13370613,RFID_CHECKPOINT,S13,U000210,CP_ALIGN_RFID
CE000541,13375489,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000542,13413988,RFID_CHECKPOINT,S30,U000184,CP_FINAL_RFID
CE000543,13418273,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000544,13424997,RFID_CHECKPOINT,S13,U000211,CP_ALIGN_RFID
CE000545,13472751,RFID_CHECKPOINT,S30,U000185,CP_FINAL_RFID
CE000546,13484752,RFID_CHECKPOINT,S13,U000212,CP_ALIGN_RFID
CE000547,13486486,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000548,13520644,RFID_CHECKPOINT,S30,U000186,CP_FINAL_RFID
CE000549,13534807,RFID_CHECKPOINT,S13,U000213,CP_ALIGN_RFID
CE000550,13579924,RFID_CHECKPOINT,S30,U000187,CP_FINAL_RFID
CE000551,13581396,RFID_CHECKPOINT,S13,U000214,CP_ALIGN_RFID
CE000552,13586025,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000553,13633074,RFID_CHECKPOINT,S30,U000188,CP_FINAL_RFID
CE000554,13637052,RFID_CHECKPOINT,S13,U000215,CP_ALIGN_RFID
CE000555,13639694,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000556,13693998,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000557,13697277,RFID_CHECKPOINT,S13,U000216,CP_ALIGN_RFID
CE000558,13708711,RFID_CHECKPOINT,S30,U000189,CP_FINAL_RFID
CE000559,13758788,RFID_CHECKPOINT,S13,U000217,CP_ALIGN_RFID
CE000560,13759460,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000561,13774602,RFID_CHECKPOINT,S30,U000190,CP_FINAL_RFID
CE000562,13816877,RFID_CHECKPOINT,S13,U000218,CP_ALIGN_RFID
CE000563,13817235,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000564,13830619,RFID_CHECKPOINT,S30,U000191,CP_FINAL_RFID
CE000565,13868689,RFID_CHECKPOINT,S13,U000219,CP_ALIGN_RFID
CE000566,13874222,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000567,13891032,RFID_CHECKPOINT,S30,U000192,CP_FINAL_RFID
CE000568,13925883,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000569,13929743,RFID_CHECKPOINT,S13,U000220,CP_ALIGN_RFID
CE000570,13985881,RFID_CHECKPOINT,S30,U000193,CP_FINAL_RFID
CE000571,13999399,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000572,14043866,RFID_CHECKPOINT,S30,U000194,CP_FINAL_RFID
CE000573,14062484,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000574,14115834,RFID_CHECKPOINT,S13,U000223,CP_ALIGN_RFID
CE000575,14122516,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000576,14166491,RFID_CHECKPOINT,S13,U000224,CP_ALIGN_RFID
CE000577,14170369,RFID_CHECKPOINT,S30,U000195,CP_FINAL_RFID
CE000578,14218715,RFID_CHECKPOINT,S30,U000196,CP_FINAL_RFID
CE000579,14219217,RFID_CHECKPOINT,S13,U000225,CP_ALIGN_RFID
CE000580,14227076,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000581,14270729,RFID_CHECKPOINT,S13,U000226,CP_ALIGN_RFID
CE000582,14271450,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000583,14308426,RFID_CHECKPOINT,S30,U000197,CP_FINAL_RFID
CE000584,14326226,RFID_CHECKPOINT,S13,U000227,CP_ALIGN_RFID
CE000585,14331746,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000586,14379543,RFID_CHECKPOINT,S13,U000228,CP_ALIGN_RFID
CE000587,14380868,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000588,14414407,RFID_CHECKPOINT,S30,U000199,CP_FINAL_RFID
CE000589,14433449,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000590,14437082,RFID_CHECKPOINT,S13,U000229,CP_ALIGN_RFID
CE000591,14485511,RFID_CHECKPOINT,S30,U000200,CP_FINAL_RFID
CE000592,14488508,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000593,14495409,RFID_CHECKPOINT,S13,U000230,CP_ALIGN_RFID
CE000594,14552842,RFID_CHECKPOINT,S30,U000201,CP_FINAL_RFID
CE000595,14555897,RFID_CHECKPOINT,S13,U000231,CP_ALIGN_RFID
CE000596,14562438,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000597,14613321,RFID_CHECKPOINT,S13,U000232,CP_ALIGN_RFID
CE000598,14617084,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000599,14647656,RFID_CHECKPOINT,S30,U000202,CP_FINAL_RFID
CE000600,14663885,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000601,14676284,RFID_CHECKPOINT,S13,U000233,CP_ALIGN_RFID
CE000602,14722587,RFID_CHECKPOINT,S30,U000203,CP_FINAL_RFID
CE000603,14739044,RFID_CHECKPOINT,S13,U000234,CP_ALIGN_RFID
CE000604,14744899,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000605,14790441,RFID_CHECKPOINT,S30,U000204,CP_FINAL_RFID
CE000606,14796137,RFID_CHECKPOINT,S13,U000235,CP_ALIGN_RFID
CE000607,14798975,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000608,14849196,RFID_CHECKPOINT,S30,U000205,CP_FINAL_RFID
CE000609,14861767,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000610,14907699,RFID_CHECKPOINT,S13,U000237,CP_ALIGN_RFID
CE000611,14914026,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000612,14962228,RFID_CHECKPOINT,S30,U000207,CP_FINAL_RFID
CE000613,14967159,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000614,14994328,RFID_CHECKPOINT,S13,U000238,CP_ALIGN_RFID
CE000615,15014950,RFID_CHECKPOINT,S30,U000208,CP_FINAL_RFID
CE000616,15083430,RFID_CHECKPOINT,S13,U000239,CP_ALIGN_RFID
CE000617,15085140,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000618,15086236,RFID_CHECKPOINT,S30,U000209,CP_FINAL_RFID
CE000619,15131302,RFID_CHECKPOINT,S30,U000210,CP_FINAL_RFID
CE000620,15132620,RFID_CHECKPOINT,S13,U000240,CP_ALIGN_RFID
CE000621,15136539,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000622,15179832,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000623,15192426,RFID_CHECKPOINT,S13,U000241,CP_ALIGN_RFID
CE000624,15205253,RFID_CHECKPOINT,S30,U000211,CP_FINAL_RFID
CE000625,15262635,RFID_CHECKPOINT,S13,U000242,CP_ALIGN_RFID
CE000626,15262666,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000627,15268388,RFID_CHECKPOINT,S30,U000212,CP_FINAL_RFID
CE000628,15321028,RFID_CHECKPOINT,S13,U000243,CP_ALIGN_RFID
CE000629,15327997,RFID_CHECKPOINT,S30,U000213,CP_FINAL_RFID
CE000630,15377666,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000631,15385317,RFID_CHECKPOINT,S13,U000244,CP_ALIGN_RFID
CE000632,15443594,RFID_CHECKPOINT,S30,U000215,CP_FINAL_RFID
CE000633,15453469,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000634,15458888,RFID_CHECKPOINT,S13,U000245,CP_ALIGN_RFID
CE000635,15495723,RFID_CHECKPOINT,S30,U000216,CP_FINAL_RFID
CE000636,15518198,RFID_CHECKPOINT,S13,U000246,CP_ALIGN_RFID
CE000637,15525986,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000638,15547215,RFID_CHECKPOINT,S30,U000217,CP_FINAL_RFID
CE000639,15567532,RFID_CHECKPOINT,S13,U000247,CP_ALIGN_RFID
CE000640,15573269,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000641,15622437,RFID_CHECKPOINT,S13,U000248,CP_ALIGN_RFID
CE000642,15623190,RFID_CHECKPOINT,S30,U000218,CP_FINAL_RFID
CE000643,15624177,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000644,15673176,RFID_CHECKPOINT,S13,U000249,CP_ALIGN_RFID
CE000645,15684099,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000646,15716299,RFID_CHECKPOINT,S13,U000250,CP_ALIGN_RFID
CE000647,15732206,RFID_CHECKPOINT,S30,U000219,CP_FINAL_RFID
CE000648,15736046,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000649,15762928,RFID_CHECKPOINT,S13,U000251,CP_ALIGN_RFID
CE000650,15790982,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000651,15809246,RFID_CHECKPOINT,S30,U000220,CP_FINAL_RFID
CE000652,15815992,RFID_CHECKPOINT,S13,U000252,CP_ALIGN_RFID
CE000653,15844251,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000654,15868040,RFID_CHECKPOINT,S13,U000253,CP_ALIGN_RFID
CE000655,15890591,RFID_CHECKPOINT,S30,U000221,CP_FINAL_RFID
CE000656,15921870,RFID_CHECKPOINT,S13,U000254,CP_ALIGN_RFID
CE000657,15938142,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000658,15944626,RFID_CHECKPOINT,S30,U000222,CP_FINAL_RFID
CE000659,15980707,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000660,15981274,RFID_CHECKPOINT,S13,U000255,CP_ALIGN_RFID
CE000661,16034755,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000662,16049074,RFID_CHECKPOINT,S13,U000256,CP_ALIGN_RFID
CE000663,16103255,RFID_CHECKPOINT,S30,U000224,CP_FINAL_RFID
CE000664,16120862,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000665,16163383,RFID_CHECKPOINT,S13,U000258,CP_ALIGN_RFID
CE000666,16176104,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000667,16180262,RFID_CHECKPOINT,S30,U000225,CP_FINAL_RFID
CE000668,16207808,RFID_CHECKPOINT,S13,U000259,CP_ALIGN_RFID
CE000669,16227651,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000670,16243955,RFID_CHECKPOINT,S30,U000226,CP_FINAL_RFID
CE000671,16265230,RFID_CHECKPOINT,S13,U000260,CP_ALIGN_RFID
CE000672,16272404,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000673,16325674,RFID_CHECKPOINT,S30,U000227,CP_FINAL_RFID
CE000674,16393258,RFID_CHECKPOINT,S30,U000228,CP_FINAL_RFID
CE000675,16395520,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000676,16403602,RFID_CHECKPOINT,S13,U000262,CP_ALIGN_RFID
CE000677,16443819,RFID_CHECKPOINT,S30,U000229,CP_FINAL_RFID
CE000678,16467440,RFID_CHECKPOINT,S13,U000263,CP_ALIGN_RFID
CE000679,16502526,RFID_CHECKPOINT,S30,U000230,CP_FINAL_RFID
CE000680,16528084,RFID_CHECKPOINT,S13,U000264,CP_ALIGN_RFID
CE000681,16564983,RFID_CHECKPOINT,S30,U000231,CP_FINAL_RFID
CE000682,16593480,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000683,16596875,RFID_CHECKPOINT,S13,U000265,CP_ALIGN_RFID
CE000684,16629904,RFID_CHECKPOINT,S30,U000232,CP_FINAL_RFID
CE000685,16666305,RFID_CHECKPOINT,S13,U000266,CP_ALIGN_RFID
CE000686,16699550,RFID_CHECKPOINT,S30,U000233,CP_FINAL_RFID
CE000687,16738856,RFID_CHECKPOINT,S13,U000267,CP_ALIGN_RFID
CE000688,16798087,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000689,16806479,RFID_CHECKPOINT,S13,U000268,CP_ALIGN_RFID
CE000690,16808985,RFID_CHECKPOINT,S30,U000234,CP_FINAL_RFID
CE000691,16869522,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000692,16873080,RFID_CHECKPOINT,S13,U000269,CP_ALIGN_RFID
CE000693,16896687,RFID_CHECKPOINT,S30,U000235,CP_FINAL_RFID
CE000694,16929574,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000695,16931319,RFID_CHECKPOINT,S13,U000270,CP_ALIGN_RFID
CE000696,16950652,RFID_CHECKPOINT,S30,U000236,CP_FINAL_RFID
CE000697,16976315,RFID_CHECKPOINT,S13,U000271,CP_ALIGN_RFID
CE000698,16977511,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000699,17015446,RFID_CHECKPOINT,S30,U000237,CP_FINAL_RFID
CE000700,17023705,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000701,17065144,RFID_CHECKPOINT,S30,U000238,CP_FINAL_RFID
CE000702,17075956,RFID_CHECKPOINT,S13,U000273,CP_ALIGN_RFID
CE000703,17079114,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000704,17123176,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000705,17133489,RFID_CHECKPOINT,S13,U000274,CP_ALIGN_RFID
CE000706,17142743,RFID_CHECKPOINT,S30,U000239,CP_FINAL_RFID
