event_id,timestamp_ms,event_type,station_id,unit_id,checkpoint_id
CE001003,8121108,POWER_DRAW,S28,U000107,CP2
CE001004,8130733,POWER_DRAW,S35,U000101,CP2
CE001005,8148943,RFID_CHECKPOINT,S21,U000114,CP1
CE001006,8158111,RFID_CHECKPOINT,S14,U000122,CP1
CE001007,8158469,POWER_DRAW,S21,U000114,CP2
CE001008,8168412,RFID_CHECKPOINT,S35,U000102,CP1
CE001009,8171474,POWER_DRAW,S14,U000122,CP2
CE001010,8174571,RFID_CHECKPOINT,S28,U000108,CP1
CE001011,8184541,POWER_DRAW,S28,U000108,CP2
CE001012,8185333,RFID_CHECKPOINT,S07,U000130,CP1
CE001013,8198029,RFID_CHECKPOINT,S21,U000115,CP1
CE001014,8201280,POWER_DRAW,S07,U000129,CP2
CE001015,8201280,POWER_DRAW,S07,U000130,CP2
CE001016,8208223,POWER_DRAW,S21,U000115,CP2
CE001017,8226635,RFID_CHECKPOINT,S28,U000109,CP1
CE001018,8229039,RFID_CHECKPOINT,S14,U000123,CP1
CE001019,8237605,RFID_CHECKPOINT,S35,U000103,CP1
CE001020,8247391,POWER_DRAW,S28,U000109,CP2
CE001021,8252505,POWER_DRAW,S35,U000103,CP2
CE001022,8254861,RFID_CHECKPOINT,S21,U000116,CP1
CE001023,8255821,RFID_CHECKPOINT,S07,U000131,CP1
CE001024,8271403,POWER_DRAW,S21,U000116,CP2
CE001025,8283693,RFID_CHECKPOINT,S28,U000110,CP1
CE001026,8288154,RFID_CHECKPOINT,S14,U000124,CP1
CE001027,8293755,RFID_CHECKPOINT,S35,U000104,CP1
CE001028,8297794,POWER_DRAW,S35,U000104,CP2
CE001029,8300012,POWER_DRAW,S14,U000124,CP2
CE001030,8304433,POWER_DRAW,S28,U000110,CP2
CE001031,8318029,RFID_CHECKPOINT,S07,U000132,CP1
CE001032,8319582,RFID_CHECKPOINT,S21,U000116,CP1
CE001033,8319582,RFID_CHECKPOINT,S21,U000117,CP1
CE001034,8332701,POWER_DRAW,S07,U000132,CP2
CE001035,8336182,RFID_CHECKPOINT,S14,U000125,CP1
CE001036,8339176,POWER_DRAW,S21,U000117,CP2
CE001037,8356770,POWER_DRAW,S14,U000125,CP2
CE001038,8361977,RFID_CHECKPOINT,S28,U000111,CP1
CE001039,8366513,POWER_DRAW,S35,U000105,CP2
CE001040,8370110,POWER_DRAW,S28,U000111,CP2
CE001041,8386641,RFID_CHECKPOINT,S21,U000118,CP1
CE001042,8388200,RFID_CHECKPOINT,S07,U000133,CP1
CE001043,8397116,POWER_DRAW,S21,U000118,CP2
CE001044,8412489,POWER_DRAW,S14,U000126,CP2
CE001045,8413436,RFID_CHECKPOINT,S28,U000112,CP1
CE001046,8416956,RFID_CHECKPOINT,S35,U000106,CP1
CE001047,8429059,POWER_DRAW,S28,U000112,CP2
CE001048,8434087,POWER_DRAW,S35,U000106,CP2
CE001049,8448106,RFID_CHECKPOINT,S07,U000134,CP1
CE001050,8455035,RFID_CHECKPOINT,S14,U000127,CP1
CE001051,8464817,RFID_CHECKPOINT,S21,U000119,CP1
CE001052,8465587,POWER_DRAW,S14,U000127,CP2
CE001053,8466756,RFID_CHECKPOINT,S28,U000113,CP1
CE001054,8474712,POWER_DRAW,S21,U000119,CP2
CE001055,8479788,RFID_CHECKPOINT,S35,U000107,CP1
CE001056,8480930,POWER_DRAW,S28,U000113,CP2
CE001057,8506731,RFID_CHECKPOINT,S14,U000128,CP1
CE001058,8514613,RFID_CHECKPOINT,S07,U000135,CP1
CE001059,8519306,POWER_DRAW,S14,U000128,CP2
CE001060,8532073,RFID_CHECKPOINT,S28,U000114,CP1
CE001061,8534230,POWER_DRAW,S07,U000135,CP2
CE001062,8535180,RFID_CHECKPOINT,S21,U000120,CP1
CE001063,8546493,POWER_DRAW,S28,U000114,CP2
CE001064,8548829,RFID_CHECKPOINT,S35,U000108,CP1
CE001065,8550136,POWER_DRAW,S21,U000120,CP2
CE001066,8557993,POWER_DRAW,S35,U000108,CP2
CE001067,8567320,RFID_CHECKPOINT,S14,U000129,CP1
CE001068,8579945,POWER_DRAW,S14,U000129,CP2
CE001069,8581058,RFID_CHECKPOINT,S07,U000136,CP1
CE001070,8595210,RFID_CHECKPOINT,S21,U000121,CP1
CE001071,8602721,RFID_CHECKPOINT,S35,U000109,CP1
CE001072,8606879,RFID_CHECKPOINT,S28,U000115,CP1
CE001073,8612382,POWER_DRAW,S35,U000109,CP2
CE001074,8617148,POWER_DRAW,S21,U000121,CP2
CE001075,8620929,POWER_DRAW,S28,U000115,CP2
CE001076,8623278,RFID_CHECKPOINT,S14,U000130,CP1
CE001077,8634747,RFID_CHECKPOINT,S07,U000137,CP1
CE001078,8644577,POWER_DRAW,S14,U000130,CP2
CE001079,8647098,RFID_CHECKPOINT,S35,U000110,CP1
CE001080,8651498,POWER_DRAW,S07,U000137,CP2
CE001081,8653922,POWER_DRAW,S35,U000110,CP2
CE001082,8658997,RFID_CHECKPOINT,S21,U000122,CP1
CE001083,8669839,RFID_CHECKPOINT,S28,U000116,CP1
CE001084,8678835,POWER_DRAW,S21,U000122,CP2
CE001085,8683328,POWER_DRAW,S28,U000116,CP2
CE001086,8692637,RFID_CHECKPOINT,S35,U000111,CP1
CE001087,8694103,RFID_CHECKPOINT,S14,U000131,CP1
CE001088,8696184,RFID_CHECKPOINT,S07,U000138,CP1
CE001089,8707632,POWER_DRAW,S07,U000138,CP2
CE001090,8707681,POWER_DRAW,S35,U000111,CP2
CE001091,8720461,RFID_CHECKPOINT,S28,U000117,CP1
CE001092,8722905,POWER_DRAW,S28,U000117,CP2
CE001093,8723750,RFID_CHECKPOINT,S21,U000123,CP1
CE001094,8743261,RFID_CHECKPOINT,S07,U000139,CP1
CE001095,8744077,POWER_DRAW,S21,U000123,CP2
CE001096,8755019,RFID_CHECKPOINT,S35,U000112,CP1
CE001097,8755097,RFID_CHECKPOINT,S14,U000132,CP1
CE001098,8758611,RFID_CHECKPOINT,S28,U000118,CP1
CE001099,8762673,POWER_DRAW,S07,U000139,CP2
CE001100,8763654,POWER_DRAW,S14,U000132,CP2
CE001101,8771039,POWER_DRAW,S35,U000112,CP2
CE001102,8774257,POWER_DRAW,S28,U000118,CP2
CE001103,8783947,RFID_CHECKPOINT,S21,U000124,CP1
CE001104,8805720,POWER_DRAW,S21,U000124,CP2
CE001105,8806506,RFID_CHECKPOINT,S07,U000140,CP1
CE001106,8808523,RFID_CHECKPOINT,S14,U000133,CP1
CE001107,8814521,RFID_CHECKPOINT,S35,U000113,CP1
CE001108,8816039,RFID_CHECKPOINT,S28,U000119,CP1
CE001109,8822218,POWER_DRAW,S07,U000140,CP2
CE001110,8824361,POWER_DRAW,S14,U000133,CP2
CE001111,8836148,POWER_DRAW,S35,U000113,CP2
CE001112,8836240,POWER_DRAW,S28,U000119,CP2
CE001113,8847599,RFID_CHECKPOINT,S21,U000125,CP1
CE001114,8858710,RFID_CHECKPOINT,S07,U000141,CP1
CE001115,8860843,POWER_DRAW,S21,U000125,CP2
CE001116,8868342,RFID_CHECKPOINT,S14,U000134,CP1
CE001117,8876593,RFID_CHECKPOINT,S35,U000114,CP1
CE001118,8880233,POWER_DRAW,S07,U000141,CP2
CE001119,8882011,POWER_DRAW,S14,U000134,CP2
CE001120,8885295,POWER_DRAW,S35,U000114,CP2
CE001121,8895682,RFID_CHECKPOINT,S28,U000120,CP1
CE001122,8905784,RFID_CHECKPOINT,S21,U000126,CP1
CE001123,8918601,RFID_CHECKPOINT,S07,U000142,CP1
CE001124,8924420,POWER_DRAW,S21,U000126,CP2
CE001125,8927541,RFID_CHECKPOINT,S14,U000135,CP1
CE001126,8929617,POWER_DRAW,S07,U000142,CP2
CE001127,8946084,POWER_DRAW,S14,U000135,CP2
CE001128,8946749,RFID_CHECKPOINT,S35,U000115,CP1
CE001129,8961520,POWER_DRAW,S35,U000115,CP2
CE001130,8967617,RFID_CHECKPOINT,S28,U000121,CP1
CE001131,8970152,RFID_CHECKPOINT,S21,U000127,CP1
CE001132,8973101,RFID_CHECKPOINT,S07,U000143,CP1
CE001133,8976431,POWER_DRAW,S21,U000127,CP2
CE001134,8980191,POWER_DRAW,S28,U000121,CP2
CE001135,8990774,RFID_CHECKPOINT,S14,U000135,CP1
CE001136,8990774,RFID_CHECKPOINT,S14,U000136,CP1
CE001137,8992162,POWER_DRAW,S07,U000143,CP2
CE001138,9009852,POWER_DRAW,S14,U000136,CP2
CE001139,9027300,RFID_CHECKPOINT,S21,U000128,CP1
CE001140,9028550,RFID_CHECKPOINT,S28,U000122,CP1
CE001141,9029049,RFID_CHECKPOINT,S07,U000144,CP1
CE001142,9031843,RFID_CHECKPOINT,S35,U000116,CP1
CE001143,9035258,POWER_DRAW,S21,U000128,CP2
CE001144,9044689,POWER_DRAW,S28,U000122,CP2
CE001145,9046206,POWER_DRAW,S35,U000116,CP2
CE001146,9050747,RFID_CHECKPOINT,S14,U000137,CP1
CE001147,9060703,POWER_DRAW,S14,U000137,CP2
CE001148,9088725,RFID_CHECKPOINT,S35,U000117,CP1
CE001149,9090728,RFID_CHECKPOINT,S21,U000129,CP1
CE001150,9092882,RFID_CHECKPOINT,S07,U000145,CP1
CE001151,9094089,RFID_CHECKPOINT,S28,U000122,CP1
CE001152,9094089,RFID_CHECKPOINT,S28,U000123,CP1
CE001153,9099393,RFID_CHECKPOINT,S14,U000138,CP1
CE001154,9100400,POWER_DRAW,S21,U000129,CP2
CE001155,9108078,POWER_DRAW,S07,U000145,CP2
CE001156,9108548,POWER_DRAW,S35,U000117,CP2
CE001157,9114178,POWER_DRAW,S28,U000123,CP2
CE001158,9115458,POWER_DRAW,S14,U000138,CP2
CE001159,9138106,RFID_CHECKPOINT,S21,U000130,CP1
CE001160,9152519,RFID_CHECKPOINT,S07,U000146,CP1
CE001161,9152937,RFID_CHECKPOINT,S14,U000139,CP1
CE001162,9159278,POWER_DRAW,S14,U000139,CP2
CE001163,9160333,POWER_DRAW,S21,U000130,CP2
CE001164,9165657,RFID_CHECKPOINT,S35,U000118,CP1
CE001165,9168759,RFID_CHECKPOINT,S28,U000124,CP1
CE001166,9182348,POWER_DRAW,S35,U000118,CP2
CE001167,9185040,POWER_DRAW,S28,U000124,CP2
CE001168,9196381,RFID_CHECKPOINT,S14,U000140,CP1
CE001169,9202840,RFID_CHECKPOINT,S21,U000131,CP1
CE001170,9203310,POWER_DRAW,S14,U000140,CP2
CE001171,9206026,RFID_CHECKPOINT,S07,U000147,CP1
CE001172,9215916,POWER_DRAW,S07,U000147,CP2
CE001173,9220943,RFID_CHECKPOINT,S28,U000125,CP1
CE001174,9225752,POWER_DRAW,S21,U000131,CP2
CE001175,9237365,RFID_CHECKPOINT,S35,U000119,CP1
CE001176,9250229,POWER_DRAW,S35,U000119,CP2
CE001177,9261447,RFID_CHECKPOINT,S14,U000141,CP1
CE001178,9263932,RFID_CHECKPOINT,S28,U000126,CP1
CE001179,9269892,RFID_CHECKPOINT,S07,U000148,CP1
CE001180,9278499,RFID_CHECKPOINT,S21,U000132,CP1
CE001181,9281786,POWER_DRAW,S14,U000141,CP2
CE001182,9284940,POWER_DRAW,S07,U000148,CP2
CE001183,9289205,RFID_CHECKPOINT,S35,U000120,CP1
CE001184,9296220,POWER_DRAW,S21,U000132,CP2
CE001185,9325984,RFID_CHECKPOINT,S14,U000142,CP1
CE001186,9329011,RFID_CHECKPOINT,S35,U000121,CP1
CE001187,9340422,POWER_DRAW,S14,U000142,CP2
CE001188,9340434,RFID_CHECKPOINT,S28,U000127,CP1
CE001189,9341154,POWER_DRAW,S35,U000121,CP2
CE001190,9348921,POWER_DRAW,S07,U000149,CP2
CE001191,9349882,POWER_DRAW,S28,U000127,CP2
CE001192,9356030,RFID_CHECKPOINT,S21,U000133,CP1
CE001193,9364688,POWER_DRAW,S21,U000133,CP2
CE001194,9379910,RFID_CHECKPOINT,S35,U000122,CP1
CE001195,9382624,RFID_CHECKPOINT,S14,U000143,CP1
CE001196,9394925,RFID_CHECKPOINT,S07,U000150,CP1
CE001197,9398094,RFID_CHECKPOINT,S28,U000128,CP1
CE001198,9398507,POWER_DRAW,S35,U000122,CP2
CE001199,9402787,POWER_DRAW,S28,U000128,CP2
CE001200,9404491,POWER_DRAW,S14,U000143,CP2
CE001201,9412146,POWER_DRAW,S07,U000150,CP2
CE001202,9433228,RFID_CHECKPOINT,S21,U000134,CP1
CE001203,9447262,RFID_CHECKPOINT,S14,U000143,CP1
CE001204,9447262,RFID_CHECKPOINT,S14,U000144,CP1
CE001205,9448019,POWER_DRAW,S21,U000134,CP2
CE001206,9449515,RFID_CHECKPOINT,S28,U000128,CP1
CE001207,9449515,RFID_CHECKPOINT,S28,U000129,CP1
CE001208,9456374,POWER_DRAW,S35,U000123,CP2
CE001209,9462201,POWER_DRAW,S14,U000144,CP2
CE001210,9467748,RFID_CHECKPOINT,S07,U000151,CP1
CE001211,9471065,POWER_DRAW,S28,U000129,CP2
CE001212,9496909,POWER_DRAW,S07,U000151,CP2
CE001213,9501215,RFID_CHECKPOINT,S35,U000124,CP1
CE001214,9501720,RFID_CHECKPOINT,S14,U000144,CP1
CE001215,9501720,RFID_CHECKPOINT,S14,U000145,CP1
CE001216,9504249,RFID_CHECKPOINT,S21,U000135,CP1
CE001217,9516781,POWER_DRAW,S35,U000124,CP2
CE001218,9521721,POWER_DRAW,S21,U000135,CP2
CE001219,9526095,POWER_DRAW,S14,U000145,CP2
CE001220,9531398,POWER_DRAW,S28,U000130,CP2
CE001221,9538345,RFID_CHECKPOINT,S07,U000151,CP1
CE001222,9538345,RFID_CHECKPOINT,S07,U000152,CP1
CE001223,9555428,RFID_CHECKPOINT,S21,U000136,CP1
CE001224,9557260,RFID_CHECKPOINT,S35,U000125,CP1
CE001225,9558733,POWER_DRAW,S07,U000152,CP2
CE001226,9565766,POWER_DRAW,S21,U000136,CP2
CE001227,9575257,POWER_DRAW,S35,U000125,CP2
CE001228,9575345,RFID_CHECKPOINT,S28,U000131,CP1
CE001229,9584853,RFID_CHECKPOINT,S14,U000146,CP1
CE001230,9595439,RFID_CHECKPOINT,S07,U000153,CP1
CE001231,9605322,POWER_DRAW,S07,U000153,CP2
CE001232,9611295,RFID_CHECKPOINT,S21,U000136,CP1
CE001233,9629481,POWER_DRAW,S35,U000126,CP2
CE001234,9629493,POWER_DRAW,S21,U000137,CP2
CE001235,9640131,RFID_CHECKPOINT,S28,U000132,CP1
CE001236,9647332,RFID_CHECKPOINT,S07,U000154,CP1
CE001237,9648252,POWER_DRAW,S28,U000132,CP2
CE001238,9655192,POWER_DRAW,S07,U000154,CP2
CE001239,9670250,POWER_DRAW,S14,U000147,CP2
CE001240,9685547,RFID_CHECKPOINT,S35,U000127,CP1
CE001241,9685662,RFID_CHECKPOINT,S07,U000155,CP1
CE001242,9690672,POWER_DRAW,S21,U000138,CP2
CE001243,9702118,POWER_DRAW,S35,U000127,CP2
CE001244,9717690,RFID_CHECKPOINT,S14,U000148,CP1
CE001245,9732261,RFID_CHECKPOINT,S07,U000156,CP1
CE001246,9736812,POWER_DRAW,S14,U000148,CP2
CE001247,9736997,RFID_CHECKPOINT,S28,U000133,CP1
CE001248,9737326,RFID_CHECKPOINT,S21,U000139,CP1
CE001249,9749688,POWER_DRAW,S07,U000156,CP2
CE001250,9753166,POWER_DRAW,S28,U000133,CP2
CE001251,9756063,POWER_DRAW,S21,U000139,CP2
CE001252,9759206,RFID_CHECKPOINT,S35,U000128,CP1
CE001253,9774785,RFID_CHECKPOINT,S14,U000149,CP1
CE001254,9775879,POWER_DRAW,S35,U000128,CP2
CE001255,9778463,RFID_CHECKPOINT,S07,U000157,CP1
CE001256,9791876,POWER_DRAW,S14,U000149,CP2
CE001257,9792123,POWER_DRAW,S07,U000157,CP2
CE001258,9795330,RFID_CHECKPOINT,S21,U000140,CP1
CE001259,9806926,RFID_CHECKPOINT,S28,U000134,CP1
CE001260,9814618,RFID_CHECKPOINT,S35,U000129,CP1
CE001261,9814861,POWER_DRAW,S21,U000140,CP2
CE001262,9823673,POWER_DRAW,S35,U000129,CP2
CE001263,9827732,POWER_DRAW,S28,U000134,CP2
CE001264,9837521,RFID_CHECKPOINT,S14,U000150,CP1
CE001265,9847945,RFID_CHECKPOINT,S07,U000158,CP1
CE001266,9849594,POWER_DRAW,S14,U000150,CP2
CE001267,9861545,RFID_CHECKPOINT,S21,U000141,CP1
CE001268,9876586,POWER_DRAW,S21,U000141,CP2
CE001269,9881062,RFID_CHECKPOINT,S35,U000130,CP1
CE001270,9882577,RFID_CHECKPOINT,S28,U000135,CP1
CE001271,9894142,POWER_DRAW,S35,U000130,CP2
CE001272,9898163,RFID_CHECKPOINT,S14,U000151,CP1
CE001273,9900479,POWER_DRAW,S28,U000135,CP2
CE001274,9913510,POWER_DRAW,S14,U000151,CP2
CE001275,9913654,RFID_CHECKPOINT,S07,U000159,CP1
CE001276,9916330,POWER_DRAW,S07,U000159,CP2
CE001277,9922995,RFID_CHECKPOINT,S21,U000142,CP1
CE001278,9935179,POWER_DRAW,S21,U000142,CP2
CE001279,9935685,RFID_CHECKPOINT,S28,U000136,CP1
CE001280,9956093,POWER_DRAW,S35,U000131,CP2
CE001281,9960853,RFID_CHECKPOINT,S14,U000152,CP1
CE001282,9975667,RFID_CHECKPOINT,S07,U000160,CP1
CE001283,9980869,POWER_DRAW,S14,U000152,CP2
CE001284,9991630,POWER_DRAW,S07,U000160,CP2
CE001285,9995143,POWER_DRAW,S21,U000143,CP2
CE001286,10003780,RFID_CHECKPOINT,S35,U000132,CP1
CE001287,10015011,POWER_DRAW,S35,U000132,CP2
CE001288,10015882,RFID_CHECKPOINT,S14,U000153,CP1
CE001289,10019433,POWER_DRAW,S28,U000137,CP2
CE001290,10036470,POWER_DRAW,S14,U000153,CP2
CE001291,10040555,RFID_CHECKPOINT,S07,U000161,CP1
CE001292,10050865,POWER_DRAW,S07,U000161,CP2
CE001293,10055779,RFID_CHECKPOINT,S28,U000137,CP1
CE001294,10068916,POWER_DRAW,S28,U000138,CP2
CE001295,10073282,POWER_DRAW,S21,U000144,CP2
CE001296,10079369,RFID_CHECKPOINT,S14,U000154,CP1
CE001297,10086375,RFID_CHECKPOINT,S35,U000133,CP1
CE001298,10094630,RFID_CHECKPOINT,S07,U000162,CP1
CE001299,10101166,POWER_DRAW,S35,U000133,CP2
CE001300,10102837,POWER_DRAW,S14,U000154,CP2
CE001301,10117091,POWER_DRAW,S07,U000162,CP2
CE001302,10118828,RFID_CHECKPOINT,S28,U000139,CP1
CE001303,10127417,POWER_DRAW,S28,U000139,CP2
CE001304,10131212,RFID_CHECKPOINT,S21,U000145,CP1
CE001305,10152086,RFID_CHECKPOINT,S14,U000155,CP1
CE001306,10153603,POWER_DRAW,S21,U000145,CP2
CE001307,10159512,RFID_CHECKPOINT,S07,U000163,CP1
CE001308,10167370,RFID_CHECKPOINT,S28,U000140,CP1
CE001309,10174839,POWER_DRAW,S07,U000163,CP2
CE001310,10175048,POWER_DRAW,S14,U000155,CP2
CE001311,10186952,RFID_CHECKPOINT,S35,U000134,CP1
CE001312,10196864,RFID_CHECKPOINT,S21,U000146,CP1
CE001313,10203175,POWER_DRAW,S35,U000134,CP2
CE001314,10204716,POWER_DRAW,S21,U000146,CP2
CE001315,10214307,RFID_CHECKPOINT,S07,U000164,CP1
CE001316,10216480,RFID_CHECKPOINT,S14,U000156,CP1
CE001317,10222814,RFID_CHECKPOINT,S28,U000141,CP1
CE001318,10226998,POWER_DRAW,S07,U000164,CP2
CE001319,10231031,POWER_DRAW,S14,U000156,CP2
CE001320,10244691,POWER_DRAW,S28,U000141,CP2
CE001321,10246081,RFID_CHECKPOINT,S35,U000135,CP1
CE001322,10249650,RFID_CHECKPOINT,S21,U000147,CP1
CE001323,10260031,POWER_DRAW,S35,U000135,CP2
CE001324,10269468,POWER_DRAW,S21,U000147,CP2
CE001325,10271523,RFID_CHECKPOINT,S14,U000157,CP1
CE001326,10282836,POWER_DRAW,S14,U000157,CP2
CE001327,10286081,POWER_DRAW,S07,U000165,CP2
CE001328,10297549,RFID_CHECKPOINT,S28,U000142,CP1
CE001329,10300625,RFID_CHECKPOINT,S35,U000136,CP1
CE001330,10315141,POWER_DRAW,S35,U000136,CP2
CE001331,10319368,RFID_CHECKPOINT,S21,U000148,CP1
CE001332,10320667,RFID_CHECKPOINT,S14,U000158,CP1
CE001333,10330344,POWER_DRAW,S14,U000158,CP2
CE001334,10333297,POWER_DRAW,S21,U000148,CP2
CE001335,10345734,RFID_CHECKPOINT,S07,U000166,CP1
CE001336,10361178,RFID_CHECKPOINT,S35,U000137,CP1
CE001337,10369547,POWER_DRAW,S35,U000137,CP2
CE001338,10371246,RFID_CHECKPOINT,S28,U000143,CP1
CE001339,10373748,RFID_CHECKPOINT,S21,U000149,CP1
CE001340,10377128,RFID_CHECKPOINT,S14,U000159,CP1
CE001341,10385116,POWER_DRAW,S28,U000143,CP2
CE001342,10387146,POWER_DRAW,S21,U000149,CP2
CE001343,10410166,RFID_CHECKPOINT,S35,U000138,CP1
CE001344,10419935,RFID_CHECKPOINT,S07,U000167,CP1
CE001345,10422846,POWER_DRAW,S35,U000138,CP2
CE001346,10428541,RFID_CHECKPOINT,S28,U000144,CP1
CE001347,10431407,RFID_CHECKPOINT,S21,U000150,CP1
CE001348,10438003,POWER_DRAW,S07,U000167,CP2
CE001349,10442744,POWER_DRAW,S28,U000144,CP2
CE001350,10455362,POWER_DRAW,S14,U000160,CP2
CE001351,10456840,POWER_DRAW,S21,U000150,CP2
CE001352,10470365,RFID_CHECKPOINT,S35,U000139,CP1
CE001353,10479035,RFID_CHECKPOINT,S07,U000168,CP1
CE001354,10481553,POWER_DRAW,S35,U000139,CP2
CE001355,10487341,RFID_CHECKPOINT,S28,U000145,CP1
CE001356,10495979,POWER_DRAW,S07,U000168,CP2
CE001357,10498775,RFID_CHECKPOINT,S21,U000151,CP1
CE001358,10501391,POWER_DRAW,S28,U000145,CP2
CE001359,10501875,RFID_CHECKPOINT,S14,U000161,CP1
CE001360,10516396,POWER_DRAW,S14,U000161,CP2
CE001361,10530991,RFID_CHECKPOINT,S35,U000140,CP1
CE001362,10533538,RFID_CHECKPOINT,S07,U000169,CP1
CE001363,10537119,POWER_DRAW,S07,U000169,CP2
CE001364,10543169,POWER_DRAW,S35,U000140,CP2
CE001365,10558316,RFID_CHECKPOINT,S21,U000152,CP1
CE001366,10563087,RFID_CHECKPOINT,S14,U000162,CP1
CE001367,10579874,POWER_DRAW,S21,U000152,CP2
CE001368,10584235,POWER_DRAW,S28,U000146,CP2
CE001369,10585656,RFID_CHECKPOINT,S07,U000170,CP1
CE001370,10596252,RFID_CHECKPOINT,S35,U000141,CP1
CE001371,10610192,POWER_DRAW,S07,U000170,CP2
CE001372,10645924,POWER_DRAW,S14,U000163,CP2
CE001373,10652842,POWER_DRAW,S21,U000153,CP2
CE001374,10656545,RFID_CHECKPOINT,S35,U000142,CP1
CE001375,10667006,POWER_DRAW,S35,U000142,CP2
CE001376,10685515,POWER_DRAW,S07,U000171,CP2
CE001377,10689908,RFID_CHECKPOINT,S14,U000164,CP1
CE001378,10692094,RFID_CHECKPOINT,S21,U000154,CP1
CE001379,10703052,POWER_DRAW,S14,U000164,CP2
CE001380,10705762,POWER_DRAW,S21,U000154,CP2
CE001381,10710615,RFID_CHECKPOINT,S35,U000143,CP1
CE001382,10717379,RFID_CHECKPOINT,S28,U000148,CP1
CE001383,10726225,POWER_DRAW,S35,U000143,CP2
CE001384,10728080,RFID_CHECKPOINT,S07,U000172,CP1
CE001385,10730223,POWER_DRAW,S28,U000148,CP2
CE001386,10738567,POWER_DRAW,S07,U000172,CP2
CE001387,10747021,RFID_CHECKPOINT,S21,U000155,CP1
CE001388,10753514,RFID_CHECKPOINT,S14,U000165,CP1
CE001389,10762650,POWER_DRAW,S21,U000155,CP2
CE001390,10778463,RFID_CHECKPOINT,S35,U000144,CP1
CE001391,10785078,RFID_CHECKPOINT,S07,U000173,CP1
CE001392,10789596,RFID_CHECKPOINT,S28,U000149,CP1
CE001393,10794475,POWER_DRAW,S07,U000173,CP2
CE001394,10797021,POWER_DRAW,S35,U000143,CP2
CE001395,10797021,POWER_DRAW,S35,U000144,CP2
CE001396,10800986,RFID_CHECKPOINT,S21,U000155,CP1
CE001397,10800986,RFID_CHECKPOINT,S21,U000156,CP1
CE001398,10810084,POWER_DRAW,S28,U000149,CP2
CE001399,10817750,POWER_DRAW,S21,U000156,CP2
CE001400,10830043,POWER_DRAW,S14,U000166,CP2
CE001401,10838556,RFID_CHECKPOINT,S07,U000174,CP1
CE001402,10842565,RFID_CHECKPOINT,S35,U000145,CP1
CE001403,10851278,POWER_DRAW,S07,U000174,CP2
CE001404,10853602,RFID_CHECKPOINT,S28,U000150,CP1
CE001405,10856418,POWER_DRAW,S35,U000145,CP2
CE001406,10862356,RFID_CHECKPOINT,S21,U000157,CP1
CE001407,10866215,POWER_DRAW,S28,U000150,CP2
CE001408,10869593,RFID_CHECKPOINT,S14,U000167,CP1
CE001409,10875266,POWER_DRAW,S21,U000157,CP2
CE001410,10883704,POWER_DRAW,S14,U000167,CP2
CE001411,10902865,RFID_CHECKPOINT,S35,U000146,CP1
CE001412,10904797,RFID_CHECKPOINT,S07,U000175,CP1
CE001413,10913582,RFID_CHECKPOINT,S28,U000151,CP1
CE001414,10919972,POWER_DRAW,S35,U000146,CP2
CE001415,10925619,RFID_CHECKPOINT,S14,U000168,CP1
CE001416,10927759,RFID_CHECKPOINT,S21,U000158,CP1
CE001417,10937267,POWER_DRAW,S28,U000151,CP2
CE001418,10942730,POWER_DRAW,S21,U000158,CP2
CE001419,10951514,POWER_DRAW,S14,U000168,CP2
CE001420,10968149,RFID_CHECKPOINT,S07,U000176,CP1
CE001421,10979817,RFID_CHECKPOINT,S35,U000147,CP1
CE001422,10985870,POWER_DRAW,S07,U000176,CP2
CE001423,10986029,POWER_DRAW,S35,U000147,CP2
CE001424,10992508,RFID_CHECKPOINT,S21,U000159,CP1
CE001425,11003095,POWER_DRAW,S21,U000159,CP2
CE001426,11029437,RFID_CHECKPOINT,S28,U000153,CP1
CE001427,11035130,RFID_CHECKPOINT,S07,U000177,CP1
CE001428,11042916,RFID_CHECKPOINT,S21,U000160,CP1
CE001429,11043676,POWER_DRAW,S28,U000153,CP2
CE001430,11050217,POWER_DRAW,S21,U000160,CP2
CE001431,11058192,POWER_DRAW,S07,U000177,CP2
CE001432,11064485,RFID_CHECKPOINT,S35,U000148,CP1
CE001433,11068069,RFID_CHECKPOINT,S14,U000170,CP1
CE001434,11082955,RFID_CHECKPOINT,S28,U000154,CP1
CE001435,11083527,POWER_DRAW,S35,U000148,CP2
CE001436,11093724,POWER_DRAW,S14,U000170,CP2
CE001437,11094950,POWER_DRAW,S28,U000154,CP2
CE001438,11101196,RFID_CHECKPOINT,S07,U000178,CP1
CE001439,11116518,POWER_DRAW,S21,U000161,CP2
CE001440,11139986,RFID_CHECKPOINT,S35,U000149,CP1
CE001441,11140322,RFID_CHECKPOINT,S28,U000155,CP1
CE001442,11144249,RFID_CHECKPOINT,S07,U000179,CP1
CE001443,11153655,POWER_DRAW,S35,U000149,CP2
CE001444,11153821,RFID_CHECKPOINT,S14,U000171,CP1
CE001445,11155308,POWER_DRAW,S28,U000155,CP2
CE001446,11160744,POWER_DRAW,S07,U000179,CP2
CE001447,11170122,POWER_DRAW,S21,U000162,CP2
CE001448,11195367,RFID_CHECKPOINT,S07,U000180,CP1
CE001449,11201297,RFID_CHECKPOINT,S21,U000163,CP1
CE001450,11208105,RFID_CHECKPOINT,S28,U000156,CP1
CE001451,11222547,POWER_DRAW,S28,U000156,CP2
