event_id,timestamp_ms,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms
EV013262,7999025,PROCESSING_COMPLETED,S02,U000146,4,PROCESSING,,42387
EV013263,7999307,PROCESSING_COMPLETED,S14,U000116,1,PROCESSING,,69440
EV013264,7999307,UNIT_ARRIVED,S15,U000116,1,,,
EV013265,7999307,PROCESSING_STARTED,S15,U000116,0,STARVED,PROCESSING,43483
EV013266,7999307,PROCESSING_STARTED,S14,U000117,0,IDLE,PROCESSING,54923
EV013267,7999368,PROCESSING_COMPLETED,S01,U000151,0,PROCESSING,,42730
EV013268,8001396,PROCESSING_COMPLETED,S19,U000112,0,PROCESSING,,33903
EV013269,8001396,UNIT_ARRIVED,S20,U000112,1,,,
EV013270,8001396,PROCESSING_STARTED,S20,U000112,0,STARVED,PROCESSING,45178
EV013271,8002308,PROCESSING_COMPLETED,S38,U000093,0,PROCESSING,,38526
EV013272,8002308,UNIT_ARRIVED,S39,U000093,1,,,
EV013273,8002308,PROCESSING_STARTED,S39,U000093,0,STARVED,PROCESSING,49202
EV013274,8002388,PROCESSING_COMPLETED,S03,U000141,4,PROCESSING,,45750
EV013275,8003241,PROCESSING_COMPLETED,S28,U000102,1,PROCESSING,,58300
EV013276,8003241,UNIT_ARRIVED,S29,U000102,2,,,
EV013277,8003241,PROCESSING_STARTED,S28,U000103,0,IDLE,PROCESSING,70145
EV013278,8006927,PROCESSING_COMPLETED,S25,U000105,0,PROCESSING,,34879
EV013279,8006927,UNIT_ARRIVED,S26,U000105,1,,,
EV013280,8006927,PROCESSING_STARTED,S26,U000105,0,STARVED,PROCESSING,37216
EV013281,8007043,PROCESSING_COMPLETED,S06,U000126,4,PROCESSING,,50405
EV013282,8007775,PROCESSING_COMPLETED,S04,U000136,4,PROCESSING,,51137
EV013283,8010751,PROCESSING_COMPLETED,S05,U000131,4,PROCESSING,,54113
EV013284,8012500,PROCESSING_COMPLETED,S12,U000118,1,PROCESSING,,70037
EV013285,8012500,UNIT_ARRIVED,S13,U000118,1,,,
EV013286,8012500,PROCESSING_STARTED,S13,U000118,0,STARVED,PROCESSING,48053
EV013287,8012500,PROCESSING_STARTED,S12,U000119,0,IDLE,PROCESSING,71347
EV013288,8013068,PROCESSING_COMPLETED,S34,U000097,0,PROCESSING,,51775
EV013289,8013068,UNIT_ARRIVED,S35,U000097,1,,,
EV013290,8022412,PROCESSING_COMPLETED,S17,U000114,0,PROCESSING,,59079
EV013291,8022412,UNIT_ARRIVED,S18,U000114,1,,,
EV013292,8025480,PROCESSING_COMPLETED,S23,U000108,0,PROCESSING,,49959
EV013293,8025480,UNIT_ARRIVED,S24,U000108,2,,,
EV013294,8029563,PROCESSING_COMPLETED,S07,U000123,2,PROCESSING,,72925
EV013295,8029563,UNIT_ARRIVED,S08,U000123,1,,,
EV013296,8029563,PROCESSING_STARTED,S08,U000123,0,STARVED,PROCESSING,33917
EV013297,8029563,UNIT_ARRIVED,S07,U000126,2,,,
EV013298,8029563,UNIT_ARRIVED,S06,U000131,4,,,
EV013299,8029563,UNIT_ARRIVED,S05,U000136,4,,,
EV013300,8029563,UNIT_ARRIVED,S04,U000141,4,,,
EV013301,8029563,UNIT_ARRIVED,S03,U000146,4,,,
EV013302,8029563,UNIT_ARRIVED,S02,U000151,4,,,
EV013303,8029563,PROCESSING_STARTED,S01,U000152,0,IDLE,PROCESSING,42266
EV013304,8029563,PROCESSING_STARTED,S02,U000147,4,IDLE,PROCESSING,42437
EV013305,8029563,PROCESSING_STARTED,S03,U000142,4,IDLE,PROCESSING,42986
EV013306,8029563,PROCESSING_STARTED,S04,U000137,4,IDLE,PROCESSING,60629
EV013307,8029563,PROCESSING_STARTED,S05,U000132,4,IDLE,PROCESSING,52511
EV013308,8029563,PROCESSING_STARTED,S06,U000127,4,IDLE,PROCESSING,60653
EV013309,8029563,PROCESSING_STARTED,S07,U000124,2,IDLE,PROCESSING,46380
EV013310,8029838,PROCESSING_COMPLETED,S22,U000109,0,PROCESSING,,41426
EV013311,8029838,UNIT_ARRIVED,S23,U000109,1,,,
EV013312,8029838,PROCESSING_STARTED,S23,U000109,0,STARVED,PROCESSING,60538
EV013313,8029940,PROCESSING_COMPLETED,S32,U000099,0,PROCESSING,,42956
EV013314,8029940,UNIT_ARRIVED,S33,U000099,1,,,
EV013315,8029950,PROCESSING_COMPLETED,S33,U000098,1,PROCESSING,,50365
EV013316,8029950,UNIT_ARRIVED,S34,U000098,1,,,
EV013317,8029950,PROCESSING_STARTED,S34,U000098,0,STARVED,PROCESSING,49214
EV013318,8029950,PROCESSING_STARTED,S33,U000099,0,IDLE,PROCESSING,48863
EV013319,8030610,PROCESSING_COMPLETED,S18,U000113,1,PROCESSING,,63117
EV013320,8030610,UNIT_ARRIVED,S19,U000113,1,,,
EV013321,8030610,PROCESSING_STARTED,S19,U000113,0,STARVED,PROCESSING,31524
EV013322,8030610,PROCESSING_STARTED,S18,U000114,0,IDLE,PROCESSING,69006
EV013323,8033460,PROCESSING_COMPLETED,S09,U000122,0,PROCESSING,,38936
EV013324,8033460,UNIT_ARRIVED,S10,U000122,1,,,
EV013325,8037024,PROCESSING_COMPLETED,S16,U000115,0,PROCESSING,,59766
EV013326,8037024,UNIT_ARRIVED,S17,U000115,1,,,
EV013327,8037024,PROCESSING_STARTED,S17,U000115,0,STARVED,PROCESSING,54329
EV013328,8037028,PROCESSING_COMPLETED,S10,U000121,1,PROCESSING,,43225
EV013329,8037028,UNIT_ARRIVED,S11,U000121,1,,,
EV013330,8037028,PROCESSING_STARTED,S10,U000122,0,IDLE,PROCESSING,45649
EV013331,8039193,PROCESSING_COMPLETED,S37,U000094,0,PROCESSING,,45308
EV013332,8039193,UNIT_ARRIVED,S38,U000094,1,,,
EV013333,8039193,PROCESSING_STARTED,S38,U000094,0,STARVED,PROCESSING,41343
EV013334,8040317,PROCESSING_COMPLETED,S24,U000106,2,PROCESSING,,68269
EV013335,8040317,UNIT_ARRIVED,S25,U000106,1,,,
EV013336,8040317,PROCESSING_STARTED,S25,U000106,0,STARVED,PROCESSING,42365
EV013337,8040317,PROCESSING_STARTED,S24,U000107,1,IDLE,PROCESSING,56444
EV013338,8042790,PROCESSING_COMPLETED,S15,U000116,0,PROCESSING,,43483
EV013339,8042790,UNIT_ARRIVED,S16,U000116,1,,,
EV013340,8042790,PROCESSING_STARTED,S16,U000116,0,STARVED,PROCESSING,49406
EV013341,8044003,PROCESSING_COMPLETED,S36,U000095,0,PROCESSING,,50118
EV013342,8044003,UNIT_ARRIVED,S37,U000095,1,,,
EV013343,8044003,PROCESSING_STARTED,S37,U000095,0,STARVED,PROCESSING,38864
EV013344,8044143,PROCESSING_COMPLETED,S26,U000105,0,PROCESSING,,37216
EV013345,8044143,UNIT_ARRIVED,S27,U000105,1,,,
EV013346,8046088,PROCESSING_COMPLETED,S35,U000096,1,PROCESSING,,72902
EV013347,8046088,UNIT_ARRIVED,S36,U000096,1,,,
EV013348,8046088,PROCESSING_STARTED,S36,U000096,0,STARVED,PROCESSING,65590
EV013349,8046088,PROCESSING_STARTED,S35,U000097,0,IDLE,PROCESSING,60368
EV013350,8046574,PROCESSING_COMPLETED,S20,U000112,0,PROCESSING,,45178
EV013351,8046574,UNIT_ARRIVED,S21,U000112,2,,,
EV013352,8048391,PROCESSING_COMPLETED,S40,U000092,0,PROCESSING,,53671
EV013353,8050789,PROCESSING_COMPLETED,S29,U000100,2,PROCESSING,,148746
EV013354,8050789,UNIT_ARRIVED,S30,U000100,1,,,
EV013355,8050789,PROCESSING_STARTED,S30,U000100,0,STARVED,PROCESSING,52584
EV013356,8050789,PROCESSING_STARTED,S29,U000101,1,IDLE,PROCESSING,55749
EV013357,8051510,PROCESSING_COMPLETED,S39,U000093,0,PROCESSING,,49202
EV013358,8051510,UNIT_ARRIVED,S40,U000093,1,,,
EV013359,8051510,PROCESSING_STARTED,S40,U000093,0,STARVED,PROCESSING,49896
EV013360,8053143,PROCESSING_COMPLETED,S27,U000104,1,PROCESSING,,55197
EV013361,8053143,UNIT_ARRIVED,S28,U000104,1,,,
EV013362,8053143,PROCESSING_STARTED,S27,U000105,0,IDLE,PROCESSING,51611
EV013363,8054020,PROCESSING_COMPLETED,S21,U000110,2,PROCESSING,,65608
EV013364,8054020,UNIT_ARRIVED,S22,U000110,1,,,
EV013365,8054020,PROCESSING_STARTED,S22,U000110,0,STARVED,PROCESSING,52462
EV013366,8054020,PROCESSING_STARTED,S21,U000111,1,IDLE,PROCESSING,54878
EV013367,8054230,PROCESSING_COMPLETED,S14,U000117,0,PROCESSING,,54923
EV013368,8054230,UNIT_ARRIVED,S15,U000117,1,,,
EV013369,8054230,PROCESSING_STARTED,S15,U000117,0,STARVED,PROCESSING,58139
EV013370,8054897,PROCESSING_COMPLETED,S11,U000120,1,PROCESSING,,61094
EV013371,8054897,UNIT_ARRIVED,S12,U000120,1,,,
EV013372,8054897,PROCESSING_STARTED,S11,U000121,0,IDLE,PROCESSING,58457
EV013373,8060553,PROCESSING_COMPLETED,S13,U000118,0,PROCESSING,,48053
EV013374,8060553,UNIT_ARRIVED,S14,U000118,1,,,
EV013375,8060553,PROCESSING_STARTED,S14,U000118,0,STARVED,PROCESSING,37407
EV013376,8062134,PROCESSING_COMPLETED,S19,U000113,0,PROCESSING,,31524
EV013377,8062134,UNIT_ARRIVED,S20,U000113,1,,,
EV013378,8062134,PROCESSING_STARTED,S20,U000113,0,STARVED,PROCESSING,47882
EV013379,8063480,PROCESSING_COMPLETED,S08,U000123,0,PROCESSING,,33917
EV013380,8063480,UNIT_ARRIVED,S09,U000123,1,,,
EV013381,8063480,PROCESSING_STARTED,S09,U000123,0,STARVED,PROCESSING,46833
EV013382,8071829,PROCESSING_COMPLETED,S01,U000152,0,PROCESSING,,42266
EV013383,8072000,PROCESSING_COMPLETED,S02,U000147,4,PROCESSING,,42437
EV013384,8072549,PROCESSING_COMPLETED,S03,U000142,4,PROCESSING,,42986
EV013385,8073386,PROCESSING_COMPLETED,S28,U000103,1,PROCESSING,,70145
EV013386,8073386,UNIT_ARRIVED,S29,U000103,2,,,
EV013387,8073386,PROCESSING_STARTED,S28,U000104,0,IDLE,PROCESSING,70173
EV013388,8075943,PROCESSING_COMPLETED,S07,U000124,2,PROCESSING,,46380
EV013389,8075943,UNIT_ARRIVED,S08,U000124,1,,,
EV013390,8075943,PROCESSING_STARTED,S08,U000124,0,STARVED,PROCESSING,41463
EV013391,8075943,PROCESSING_STARTED,S07,U000125,1,IDLE,PROCESSING,54079
EV013392,8078813,PROCESSING_COMPLETED,S33,U000099,0,PROCESSING,,48863
EV013393,8078813,UNIT_ARRIVED,S34,U000099,1,,,
EV013394,8079164,PROCESSING_COMPLETED,S34,U000098,1,PROCESSING,,49214
EV013395,8079164,UNIT_ARRIVED,S35,U000098,1,,,
EV013396,8079164,PROCESSING_STARTED,S34,U000099,0,IDLE,PROCESSING,53845
EV013397,8080536,PROCESSING_COMPLETED,S38,U000094,0,PROCESSING,,41343
EV013398,8080536,UNIT_ARRIVED,S39,U000094,1,,,
EV013399,8080536,PROCESSING_STARTED,S39,U000094,0,STARVED,PROCESSING,47930
EV013400,8082074,PROCESSING_COMPLETED,S05,U000132,4,PROCESSING,,52511
EV013401,8082677,PROCESSING_COMPLETED,S10,U000122,0,PROCESSING,,45649
EV013402,8082677,UNIT_ARRIVED,S11,U000122,1,,,
EV013403,8082682,PROCESSING_COMPLETED,S25,U000106,0,PROCESSING,,42365
EV013404,8082682,UNIT_ARRIVED,S26,U000106,1,,,
EV013405,8082682,PROCESSING_STARTED,S26,U000106,0,STARVED,PROCESSING,39313
EV013406,8082867,PROCESSING_COMPLETED,S37,U000095,0,PROCESSING,,38864
EV013407,8082867,UNIT_ARRIVED,S38,U000095,1,,,
EV013408,8082867,PROCESSING_STARTED,S38,U000095,0,STARVED,PROCESSING,37505
EV013409,8083847,PROCESSING_COMPLETED,S12,U000119,1,PROCESSING,,71347
EV013410,8083847,UNIT_ARRIVED,S13,U000119,1,,,
EV013411,8083847,PROCESSING_STARTED,S13,U000119,0,STARVED,PROCESSING,34044
EV013412,8083847,PROCESSING_STARTED,S12,U000120,0,IDLE,PROCESSING,55429
EV013413,8090192,PROCESSING_COMPLETED,S04,U000137,4,PROCESSING,,60629
EV013414,8090216,PROCESSING_COMPLETED,S06,U000127,4,PROCESSING,,60653
EV013415,8090216,UNIT_ARRIVED,S07,U000127,2,,,
EV013416,8090216,UNIT_ARRIVED,S06,U000132,4,,,
EV013417,8090216,UNIT_ARRIVED,S05,U000137,4,,,
EV013418,8090216,UNIT_ARRIVED,S04,U000142,4,,,
EV013419,8090216,UNIT_ARRIVED,S03,U000147,4,,,
EV013420,8090216,UNIT_ARRIVED,S02,U000152,4,,,
EV013421,8090216,PROCESSING_STARTED,S01,U000153,0,IDLE,PROCESSING,41876
EV013422,8090216,PROCESSING_STARTED,S02,U000148,4,IDLE,PROCESSING,48206
EV013423,8090216,PROCESSING_STARTED,S03,U000143,4,IDLE,PROCESSING,45790
EV013424,8090216,PROCESSING_STARTED,S04,U000138,4,IDLE,PROCESSING,50859
EV013425,8090216,PROCESSING_STARTED,S05,U000133,4,IDLE,PROCESSING,50002
EV013426,8090216,PROCESSING_STARTED,S06,U000128,4,IDLE,PROCESSING,53421
EV013427,8090376,PROCESSING_COMPLETED,S23,U000109,0,PROCESSING,,60538
EV013428,8090376,UNIT_ARRIVED,S24,U000109,2,,,
EV013429,8091353,PROCESSING_COMPLETED,S17,U000115,0,PROCESSING,,54329
EV013430,8091353,UNIT_ARRIVED,S18,U000115,1,,,
EV013431,8092196,PROCESSING_COMPLETED,S16,U000116,0,PROCESSING,,49406
EV013432,8092196,UNIT_ARRIVED,S17,U000116,1,,,
EV013433,8092196,PROCESSING_STARTED,S17,U000116,0,STARVED,PROCESSING,49998
EV013434,8096761,PROCESSING_COMPLETED,S24,U000107,2,PROCESSING,,56444
EV013435,8096761,UNIT_ARRIVED,S25,U000107,1,,,
EV013436,8096761,PROCESSING_STARTED,S25,U000107,0,STARVED,PROCESSING,35211
EV013437,8096761,PROCESSING_STARTED,S24,U000108,1,IDLE,PROCESSING,58894
EV013438,8097960,PROCESSING_COMPLETED,S14,U000118,0,PROCESSING,,37407
EV013439,8097960,UNIT_ARRIVED,S15,U000118,1,,,
EV013440,8099616,PROCESSING_COMPLETED,S18,U000114,1,PROCESSING,,69006
EV013441,8099616,UNIT_ARRIVED,S19,U000114,1,,,
EV013442,8099616,PROCESSING_STARTED,S19,U000114,0,STARVED,PROCESSING,39191
EV013443,8099616,PROCESSING_STARTED,S18,U000115,0,IDLE,PROCESSING,53352
EV013444,8101406,PROCESSING_COMPLETED,S40,U000093,0,PROCESSING,,49896
EV013445,8103373,PROCESSING_COMPLETED,S30,U000100,0,PROCESSING,,52584
EV013446,8103373,UNIT_ARRIVED,S31,U000100,1,,,
EV013447,8103373,PROCESSING_STARTED,S31,U000100,0,STARVED,PROCESSING,38822
EV013448,8104754,PROCESSING_COMPLETED,S27,U000105,0,PROCESSING,,51611
EV013449,8104754,UNIT_ARRIVED,S28,U000105,1,,,
EV013450,8106456,PROCESSING_COMPLETED,S35,U000097,1,PROCESSING,,60368
EV013451,8106456,UNIT_ARRIVED,S36,U000097,1,,,
EV013452,8106456,PROCESSING_STARTED,S35,U000098,0,IDLE,PROCESSING,84454
EV013453,8106482,PROCESSING_COMPLETED,S22,U000110,0,PROCESSING,,52462
EV013454,8106482,UNIT_ARRIVED,S23,U000110,1,,,
EV013455,8106482,PROCESSING_STARTED,S23,U000110,0,STARVED,PROCESSING,58309
EV013456,8106538,PROCESSING_COMPLETED,S29,U000101,2,PROCESSING,,55749
EV013457,8106538,UNIT_ARRIVED,S30,U000101,1,,,
EV013458,8106538,PROCESSING_STARTED,S30,U000101,0,STARVED,PROCESSING,43228
EV013459,8106538,PROCESSING_STARTED,S29,U000102,1,IDLE,PROCESSING,48847
EV013460,8108898,PROCESSING_COMPLETED,S21,U000111,1,PROCESSING,,54878
EV013461,8108898,UNIT_ARRIVED,S22,U000111,1,,,
EV013462,8108898,PROCESSING_STARTED,S22,U000111,0,STARVED,PROCESSING,48841
EV013463,8108898,PROCESSING_STARTED,S21,U000112,0,IDLE,PROCESSING,54126
EV013464,8110016,PROCESSING_COMPLETED,S20,U000113,0,PROCESSING,,47882
EV013465,8110016,UNIT_ARRIVED,S21,U000113,1,,,
EV013466,8110313,PROCESSING_COMPLETED,S09,U000123,0,PROCESSING,,46833
EV013467,8110313,UNIT_ARRIVED,S10,U000123,1,,,
EV013468,8110313,PROCESSING_STARTED,S10,U000123,0,STARVED,PROCESSING,55951
EV013469,8111678,PROCESSING_COMPLETED,S36,U000096,1,PROCESSING,,65590
EV013470,8111678,UNIT_ARRIVED,S37,U000096,1,,,
EV013471,8111678,PROCESSING_STARTED,S37,U000096,0,STARVED,PROCESSING,40437
EV013472,8111678,PROCESSING_STARTED,S36,U000097,0,IDLE,PROCESSING,59452
EV013473,8112369,PROCESSING_COMPLETED,S15,U000117,1,PROCESSING,,58139
EV013474,8112369,UNIT_ARRIVED,S16,U000117,1,,,
EV013475,8112369,PROCESSING_STARTED,S16,U000117,0,STARVED,PROCESSING,51609
EV013476,8112369,PROCESSING_STARTED,S15,U000118,0,IDLE,PROCESSING,53943
EV013477,8113354,PROCESSING_COMPLETED,S11,U000121,1,PROCESSING,,58457
EV013478,8113354,UNIT_ARRIVED,S12,U000121,1,,,
EV013479,8113354,PROCESSING_STARTED,S11,U000122,0,IDLE,PROCESSING,55921
EV013480,8117406,PROCESSING_COMPLETED,S08,U000124,0,PROCESSING,,41463
EV013481,8117406,UNIT_ARRIVED,S09,U000124,1,,,
EV013482,8117406,PROCESSING_STARTED,S09,U000124,0,STARVED,PROCESSING,48770
EV013483,8117891,PROCESSING_COMPLETED,S13,U000119,0,PROCESSING,,34044
EV013484,8117891,UNIT_ARRIVED,S14,U000119,1,,,
EV013485,8117891,PROCESSING_STARTED,S14,U000119,0,STARVED,PROCESSING,58913
EV013486,8120372,PROCESSING_COMPLETED,S38,U000095,0,PROCESSING,,37505
EV013487,8120372,UNIT_ARRIVED,S39,U000095,1,,,
EV013488,8121995,PROCESSING_COMPLETED,S26,U000106,0,PROCESSING,,39313
EV013489,8121995,UNIT_ARRIVED,S27,U000106,1,,,
EV013490,8121995,PROCESSING_STARTED,S27,U000106,0,STARVED,PROCESSING,48440
EV013491,8128466,PROCESSING_COMPLETED,S39,U000094,1,PROCESSING,,47930
EV013492,8128466,UNIT_ARRIVED,S40,U000094,1,,,
EV013493,8128466,PROCESSING_STARTED,S40,U000094,0,STARVED,PROCESSING,54215
EV013494,8128466,PROCESSING_STARTED,S39,U000095,0,IDLE,PROCESSING,52716
EV013495,8130022,PROCESSING_COMPLETED,S07,U000125,2,PROCESSING,,54079
EV013496,8130022,UNIT_ARRIVED,S08,U000125,1,,,
EV013497,8130022,PROCESSING_STARTED,S08,U000125,0,STARVED,PROCESSING,42268
EV013498,8130022,PROCESSING_STARTED,S07,U000126,1,IDLE,PROCESSING,56320
EV013499,8131972,PROCESSING_COMPLETED,S25,U000107,0,PROCESSING,,35211
EV013500,8131972,UNIT_ARRIVED,S26,U000107,1,,,
EV013501,8131972,PROCESSING_STARTED,S26,U000107,0,STARVED,PROCESSING,38260
EV013502,8132092,PROCESSING_COMPLETED,S01,U000153,0,PROCESSING,,41876
EV013503,8133009,PROCESSING_COMPLETED,S34,U000099,0,PROCESSING,,53845
EV013504,8133009,UNIT_ARRIVED,S35,U000099,1,,,
EV013505,8136006,PROCESSING_COMPLETED,S03,U000143,4,PROCESSING,,45790
EV013506,8138422,PROCESSING_COMPLETED,S02,U000148,4,PROCESSING,,48206
EV013507,8138807,PROCESSING_COMPLETED,S19,U000114,0,PROCESSING,,39191
EV013508,8138807,UNIT_ARRIVED,S20,U000114,1,,,
EV013509,8138807,PROCESSING_STARTED,S20,U000114,0,STARVED,PROCESSING,48399
EV013510,8139276,PROCESSING_COMPLETED,S12,U000120,1,PROCESSING,,55429
EV013511,8139276,UNIT_ARRIVED,S13,U000120,1,,,
EV013512,8139276,PROCESSING_STARTED,S13,U000120,0,STARVED,PROCESSING,39902
EV013513,8139276,PROCESSING_STARTED,S12,U000121,0,IDLE,PROCESSING,63317
EV013514,8140218,PROCESSING_COMPLETED,S05,U000133,4,PROCESSING,,50002
EV013515,8141075,PROCESSING_COMPLETED,S04,U000138,4,PROCESSING,,50859
EV013516,8142194,PROCESSING_COMPLETED,S17,U000116,0,PROCESSING,,49998
EV013517,8142194,UNIT_ARRIVED,S18,U000116,1,,,
EV013518,8142195,PROCESSING_COMPLETED,S31,U000100,0,PROCESSING,,38822
EV013519,8142195,UNIT_ARRIVED,S32,U000100,1,,,
EV013520,8142195,PROCESSING_STARTED,S32,U000100,0,STARVED,PROCESSING,42228
EV013521,8143559,PROCESSING_COMPLETED,S28,U000104,1,PROCESSING,,70173
EV013522,8143559,UNIT_ARRIVED,S29,U000104,2,,,
EV013523,8143559,PROCESSING_STARTED,S28,U000105,0,IDLE,PROCESSING,52952
EV013524,8143637,PROCESSING_COMPLETED,S06,U000128,4,PROCESSING,,53421
EV013525,8143637,UNIT_ARRIVED,S07,U000128,2,,,
EV013526,8143637,UNIT_ARRIVED,S06,U000133,4,,,
EV013527,8143637,UNIT_ARRIVED,S05,U000138,4,,,
EV013528,8143637,UNIT_ARRIVED,S04,U000143,4,,,
EV013529,8143637,UNIT_ARRIVED,S03,U000148,4,,,
EV013530,8143637,UNIT_ARRIVED,S02,U000153,4,,,
EV013531,8143637,PROCESSING_STARTED,S01,U000154,0,IDLE,PROCESSING,37118
EV013532,8143637,PROCESSING_STARTED,S02,U000149,4,IDLE,PROCESSING,48307
EV013533,8143637,PROCESSING_STARTED,S03,U000144,4,IDLE,PROCESSING,46029
EV013534,8143637,PROCESSING_STARTED,S04,U000139,4,IDLE,PROCESSING,61692
EV013535,8143637,PROCESSING_STARTED,S05,U000134,4,IDLE,PROCESSING,48604
EV013536,8143637,PROCESSING_STARTED,S06,U000129,4,IDLE,PROCESSING,73379
EV013537,8149766,PROCESSING_COMPLETED,S30,U000101,0,PROCESSING,,43228
EV013538,8149766,UNIT_ARRIVED,S31,U000101,1,,,
EV013539,8149766,PROCESSING_STARTED,S31,U000101,0,STARVED,PROCESSING,47972
EV013540,8152115,PROCESSING_COMPLETED,S37,U000096,0,PROCESSING,,40437
EV013541,8152115,UNIT_ARRIVED,S38,U000096,1,,,
EV013542,8152115,PROCESSING_STARTED,S38,U000096,0,STARVED,PROCESSING,37336
EV013543,8152968,PROCESSING_COMPLETED,S18,U000115,1,PROCESSING,,53352
EV013544,8152968,UNIT_ARRIVED,S19,U000115,1,,,
EV013545,8152968,PROCESSING_STARTED,S19,U000115,0,STARVED,PROCESSING,32476
EV013546,8152968,PROCESSING_STARTED,S18,U000116,0,IDLE,PROCESSING,63032
EV013547,8155385,PROCESSING_COMPLETED,S29,U000102,2,PROCESSING,,48847
EV013548,8155385,UNIT_ARRIVED,S30,U000102,1,,,
EV013549,8155385,PROCESSING_STARTED,S30,U000102,0,STARVED,PROCESSING,44985
EV013550,8155385,PROCESSING_STARTED,S29,U000103,1,IDLE,PROCESSING,58905
EV013551,8155655,PROCESSING_COMPLETED,S24,U000108,1,PROCESSING,,58894
EV013552,8155655,UNIT_ARRIVED,S25,U000108,1,,,
EV013553,8155655,PROCESSING_STARTED,S25,U000108,0,STARVED,PROCESSING,32999
EV013554,8155655,PROCESSING_STARTED,S24,U000109,0,IDLE,PROCESSING,68717
EV013555,8157739,PROCESSING_COMPLETED,S22,U000111,0,PROCESSING,,48841
EV013556,8157739,UNIT_ARRIVED,S23,U000111,1,,,
EV013557,8163024,PROCESSING_COMPLETED,S21,U000112,1,PROCESSING,,54126
EV013558,8163024,UNIT_ARRIVED,S22,U000112,1,,,
EV013559,8163024,PROCESSING_STARTED,S22,U000112,0,STARVED,PROCESSING,55309
EV013560,8163024,PROCESSING_STARTED,S21,U000113,0,IDLE,PROCESSING,59062
EV013561,8163978,PROCESSING_COMPLETED,S16,U000117,0,PROCESSING,,51609
EV013562,8163978,UNIT_ARRIVED,S17,U000117,1,,,
EV013563,8163978,PROCESSING_STARTED,S17,U000117,0,STARVED,PROCESSING,50765
EV013564,8164791,PROCESSING_COMPLETED,S23,U000110,1,PROCESSING,,58309
EV013565,8164791,UNIT_ARRIVED,S24,U000110,1,,,
EV013566,8164791,PROCESSING_STARTED,S23,U000111,0,IDLE,PROCESSING,63561
EV013567,8166176,PROCESSING_COMPLETED,S09,U000124,0,PROCESSING,,48770
EV013568,8166176,UNIT_ARRIVED,S10,U000124,1,,,
EV013569,8166264,PROCESSING_COMPLETED,S10,U000123,1,PROCESSING,,55951
EV013570,8166264,UNIT_ARRIVED,S11,U000123,1,,,
EV013571,8166264,PROCESSING_STARTED,S10,U000124,0,IDLE,PROCESSING,47256
EV013572,8166312,PROCESSING_COMPLETED,S15,U000118,0,PROCESSING,,53943
EV013573,8166312,UNIT_ARRIVED,S16,U000118,1,,,
EV013574,8166312,PROCESSING_STARTED,S16,U000118,0,STARVED,PROCESSING,51046
EV013575,8169275,PROCESSING_COMPLETED,S11,U000122,1,PROCESSING,,55921
EV013576,8169275,UNIT_ARRIVED,S12,U000122,1,,,
EV013577,8169275,PROCESSING_STARTED,S11,U000123,0,IDLE,PROCESSING,48909
EV013578,8170232,PROCESSING_COMPLETED,S26,U000107,0,PROCESSING,,38260
EV013579,8170232,UNIT_ARRIVED,S27,U000107,1,,,
EV013580,8170435,PROCESSING_COMPLETED,S27,U000106,1,PROCESSING,,48440
EV013581,8170435,UNIT_ARRIVED,S28,U000106,1,,,
EV013582,8170435,PROCESSING_STARTED,S27,U000107,0,IDLE,PROCESSING,47444
EV013583,8171130,PROCESSING_COMPLETED,S36,U000097,0,PROCESSING,,59452
EV013584,8171130,UNIT_ARRIVED,S37,U000097,1,,,
EV013585,8171130,PROCESSING_STARTED,S37,U000097,0,STARVED,PROCESSING,33693
EV013586,8172290,PROCESSING_COMPLETED,S08,U000125,0,PROCESSING,,42268
EV013587,8172290,UNIT_ARRIVED,S09,U000125,1,,,
EV013588,8172290,PROCESSING_STARTED,S09,U000125,0,STARVED,PROCESSING,49972
EV013589,8176804,PROCESSING_COMPLETED,S14,U000119,0,PROCESSING,,58913
EV013590,8176804,UNIT_ARRIVED,S15,U000119,1,,,
EV013591,8176804,PROCESSING_STARTED,S15,U000119,0,STARVED,PROCESSING,46882
EV013592,8179178,PROCESSING_COMPLETED,S13,U000120,0,PROCESSING,,39902
EV013593,8179178,UNIT_ARRIVED,S14,U000120,1,,,
EV013594,8179178,PROCESSING_STARTED,S14,U000120,0,STARVED,PROCESSING,71192
EV013595,8180755,PROCESSING_COMPLETED,S01,U000154,0,PROCESSING,,37118
EV013596,8181182,PROCESSING_COMPLETED,S39,U000095,0,PROCESSING,,52716
EV013597,8181182,UNIT_ARRIVED,S40,U000095,1,,,
EV013598,8182681,PROCESSING_COMPLETED,S40,U000094,1,PROCESSING,,54215
EV013599,8182681,PROCESSING_STARTED,S40,U000095,0,IDLE,PROCESSING,58210
EV013600,8184423,PROCESSING_COMPLETED,S32,U000100,0,PROCESSING,,42228
EV013601,8184423,UNIT_ARRIVED,S33,U000100,1,,,
EV013602,8184423,PROCESSING_STARTED,S33,U000100,0,STARVED,PROCESSING,46861
EV013603,8185444,PROCESSING_COMPLETED,S19,U000115,0,PROCESSING,,32476
EV013604,8185444,UNIT_ARRIVED,S20,U000115,1,,,
EV013605,8186342,PROCESSING_COMPLETED,S07,U000126,2,PROCESSING,,56320
EV013606,8186342,UNIT_ARRIVED,S08,U000126,1,,,
